run_id	tool	dbms	repeat_id	checkpoint_min	status	cov_json	report_txt	version	start_time	end_time	seed_corpus	build_id	container_id	message
monetdb_aflgo_r1	AFLGo	monetdb	1	60	complete	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/real_aflgo_monetdb/monetdb_aflgo_r1_t60.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1/aflgo_monetdb_r1_t60.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1	griffin_monetdb_llvmcov		
monetdb_aflgo_r1	AFLGo	monetdb	1	180	complete	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/real_aflgo_monetdb/monetdb_aflgo_r1_t180.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1/aflgo_monetdb_r1_t180.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1	griffin_monetdb_llvmcov		
monetdb_aflgo_r1	AFLGo	monetdb	1	300	complete	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/real_aflgo_monetdb/monetdb_aflgo_r1_t300.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1/aflgo_monetdb_r1_t300.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1	griffin_monetdb_llvmcov		
monetdb_aflgo_r1	AFLGo	monetdb	1	480	complete	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/real_aflgo_monetdb/monetdb_aflgo_r1_t480.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1/aflgo_monetdb_r1_t480.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1	griffin_monetdb_llvmcov		
monetdb_aflgo_r1	AFLGo	monetdb	1	600	complete	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/real_aflgo_monetdb/monetdb_aflgo_r1_t600.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1/aflgo_monetdb_r1_t600.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1	griffin_monetdb_llvmcov		
monetdb_aflgo_r1	AFLGo	monetdb	1	720	complete	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/real_aflgo_monetdb/monetdb_aflgo_r1_t720.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1/aflgo_monetdb_r1_t720.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1	griffin_monetdb_llvmcov		
monetdb_aflgo_r1	AFLGo	monetdb	1	900	complete	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/real_aflgo_monetdb/monetdb_aflgo_r1_t900.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1/aflgo_monetdb_r1_t900.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1	griffin_monetdb_llvmcov		
monetdb_aflgo_r1	AFLGo	monetdb	1	1200	complete	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/real_aflgo_monetdb/monetdb_aflgo_r1_t1200.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1/aflgo_monetdb_r1_t1200.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1	griffin_monetdb_llvmcov		
monetdb_aflgo_r1	AFLGo	monetdb	1	1440	complete	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/real_aflgo_monetdb/monetdb_aflgo_r1_t1440.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1/aflgo_monetdb_r1_t1440.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/aflgo_monetdb_r1_replay_complete_20260710_052914/bucketed_aflgo_monetdb_r1/r1	griffin_monetdb_llvmcov		
