timestamp_utc	seed_time	seed_name	seed_path	exit_code	action
2026-07-15T15:40:00Z	68064	time:68064,seq:002400,id:002399,orig:94702286040320.sql__3956a68e7140__3956a68e7140.sql	/rq2_queue/time:68064,seq:002400,id:002399,orig:94702286040320.sql__3956a68e7140__3956a68e7140.sql	0	periodic_restart_flush
2026-07-15T15:40:31Z	68076	time:68076,seq:002600,id:002599,orig:94702285766896.sql__ed27c9b8afa8__ed27c9b8afa8.sql	/rq2_queue/time:68076,seq:002600,id:002599,orig:94702285766896.sql__ed27c9b8afa8__ed27c9b8afa8.sql	0	periodic_restart_flush
2026-07-15T15:41:03Z	68088	time:68088,seq:002800,id:002799,orig:01__select_only__index_stat_partitions_auto__06e14a586cd1__06e14a586cd1.sql	/rq2_queue/time:68088,seq:002800,id:002799,orig:01__select_only__index_stat_partitions_auto__06e14a586cd1__06e14a586cd1.sql	0	periodic_restart_flush
2026-07-15T15:41:32Z	68100	time:68100,seq:003000,id:002999,orig:01__select_only__innodb_flush_sync_basic__1fb4a6a891cf__1fb4a6a891cf.sql	/rq2_queue/time:68100,seq:003000,id:002999,orig:01__select_only__innodb_flush_sync_basic__1fb4a6a891cf__1fb4a6a891cf.sql	0	periodic_restart_flush
2026-07-15T15:42:03Z	68108	time:68108,seq:003200,id:003199,orig:01__select_only__is_key_column_usage__22df06e86717__22df06e86717.sql	/rq2_queue/time:68108,seq:003200,id:003199,orig:01__select_only__is_key_column_usage__22df06e86717__22df06e86717.sql	0	periodic_restart_flush
2026-07-15T15:42:33Z	68120	time:68120,seq:003400,id:003399,orig:01__select_only__local_dml__cf12638a1ddd__cf12638a1ddd.sql	/rq2_queue/time:68120,seq:003400,id:003399,orig:01__select_only__local_dml__cf12638a1ddd__cf12638a1ddd.sql	0	periodic_restart_flush
2026-07-15T15:43:02Z	68132	time:68132,seq:003600,id:003599,orig:01__select_only__metadata_sync__271c25ca2a9e__271c25ca2a9e.sql	/rq2_queue/time:68132,seq:003600,id:003599,orig:01__select_only__metadata_sync__271c25ca2a9e__271c25ca2a9e.sql	0	periodic_restart_flush
2026-07-15T15:43:33Z	68140	time:68140,seq:003800,id:003799,orig:01__select_only__ndb_fk_setnull__f55e9f61382a__f55e9f61382a.sql	/rq2_queue/time:68140,seq:003800,id:003799,orig:01__select_only__ndb_fk_setnull__f55e9f61382a__f55e9f61382a.sql	0	periodic_restart_flush
2026-07-15T15:44:05Z	68152	time:68152,seq:004000,id:003999,orig:01__select_only__notices_enable__843b50e2139d__843b50e2139d.sql	/rq2_queue/time:68152,seq:004000,id:003999,orig:01__select_only__notices_enable__843b50e2139d__843b50e2139d.sql	0	periodic_restart_flush
2026-07-15T15:44:36Z	68160	time:68160,seq:004200,id:004199,orig:01__select_only__point_basic__f5c9356640c5__f5c9356640c5.sql	/rq2_queue/time:68160,seq:004200,id:004199,orig:01__select_only__point_basic__f5c9356640c5__f5c9356640c5.sql	0	periodic_restart_flush
2026-07-15T15:45:08Z	68172	time:68172,seq:004400,id:004399,orig:01__select_only__rpl_filter_tables_dynamic__adad00d994ba__adad00d994ba.sql	/rq2_queue/time:68172,seq:004400,id:004399,orig:01__select_only__rpl_filter_tables_dynamic__adad00d994ba__adad00d994ba.sql	0	periodic_restart_flush
2026-07-15T15:45:39Z	68180	time:68180,seq:004600,id:004599,orig:01__select_only__rpl_wait_for_executed_gtid_set__25b6a6ebf799__25b6a6ebf799.sql	/rq2_queue/time:68180,seq:004600,id:004599,orig:01__select_only__rpl_wait_for_executed_gtid_set__25b6a6ebf799__25b6a6ebf799.sql	0	periodic_restart_flush
2026-07-15T15:46:22Z	68196	time:68196,seq:004800,id:004799,orig:01__select_only__spatial_indexing__e7fd20bfb2a9__e7fd20bfb2a9.sql	/rq2_queue/time:68196,seq:004800,id:004799,orig:01__select_only__spatial_indexing__e7fd20bfb2a9__e7fd20bfb2a9.sql	0	periodic_restart_flush
2026-07-15T15:46:58Z	68208	time:68208,seq:005000,id:004999,orig:01__select_only__switch_to_user__8481b1adb539__8481b1adb539.sql	/rq2_queue/time:68208,seq:005000,id:004999,orig:01__select_only__switch_to_user__8481b1adb539__8481b1adb539.sql	0	periodic_restart_flush
2026-07-15T15:47:39Z	68216	time:68216,seq:005200,id:005199,orig:01__select_only__type_float_myisam__18ca51a1ff0c__18ca51a1ff0c.sql	/rq2_queue/time:68216,seq:005200,id:005199,orig:01__select_only__type_float_myisam__18ca51a1ff0c__18ca51a1ff0c.sql	0	periodic_restart_flush
2026-07-15T15:48:16Z	68228	time:68228,seq:005400,id:005399,orig:01__select_only__x_network_namespace__20d98b942a30__20d98b942a30.sql	/rq2_queue/time:68228,seq:005400,id:005399,orig:01__select_only__x_network_namespace__20d98b942a30__20d98b942a30.sql	0	periodic_restart_flush
2026-07-15T15:48:47Z	68240	time:68240,seq:005600,id:005599,orig:tc_column_enum__9e035a7f9811__9e035a7f9811.sql	/rq2_queue/time:68240,seq:005600,id:005599,orig:tc_column_enum__9e035a7f9811__9e035a7f9811.sql	0	periodic_restart_flush
2026-07-15T15:49:21Z	68252	time:68252,seq:005800,id:005799,orig:socket_connect__caa5e38c4370__caa5e38c4370.sql	/rq2_queue/time:68252,seq:005800,id:005799,orig:socket_connect__caa5e38c4370__caa5e38c4370.sql	0	periodic_restart_flush
2026-07-15T15:49:54Z	68260	time:68260,seq:006000,id:005999,orig:rpl_semi_sync_master_trace_level_basic__f74697a9fc41__f74697a9fc41.sql	/rq2_queue/time:68260,seq:006000,id:005999,orig:rpl_semi_sync_master_trace_level_basic__f74697a9fc41__f74697a9fc41.sql	0	periodic_restart_flush
2026-07-15T15:50:52Z	68272	time:68272,seq:006200,id:006199,orig:rpl_alter_instant__2c4d9f9c2440__2c4d9f9c2440.sql	/rq2_queue/time:68272,seq:006200,id:006199,orig:rpl_alter_instant__2c4d9f9c2440__2c4d9f9c2440.sql	0	periodic_restart_flush
2026-07-15T15:51:21Z	68284	time:68284,seq:006400,id:006399,orig:mysqladmin__9c38e24bdbc6__9c38e24bdbc6.sql	/rq2_queue/time:68284,seq:006400,id:006399,orig:mysqladmin__9c38e24bdbc6__9c38e24bdbc6.sql	1	periodic_restart_flush
2026-07-15T15:51:53Z	68292	time:68292,seq:006600,id:006599,orig:jp_where_utf8__6844f2f7fb6d__6844f2f7fb6d.sql	/rq2_queue/time:68292,seq:006600,id:006599,orig:jp_where_utf8__6844f2f7fb6d__6844f2f7fb6d.sql	0	periodic_restart_flush
2026-07-15T15:52:24Z	68304	time:68304,seq:006800,id:006799,orig:innodb_read_io_threads_basic__a42a5a5638fe__a42a5a5638fe.sql	/rq2_queue/time:68304,seq:006800,id:006799,orig:innodb_read_io_threads_basic__a42a5a5638fe__a42a5a5638fe.sql	0	periodic_restart_flush
2026-07-15T15:53:00Z	68316	time:68316,seq:007000,id:006999,orig:innodb-autoinc-56228__6bdd31ce5ca0__6bdd31ce5ca0.sql	/rq2_queue/time:68316,seq:007000,id:006999,orig:innodb-autoinc-56228__6bdd31ce5ca0__6bdd31ce5ca0.sql	0	periodic_restart_flush
2026-07-15T15:53:31Z	68324	time:68324,seq:007200,id:007199,orig:galera_sr_isolate_master__60d562e79317__60d562e79317.sql	/rq2_queue/time:68324,seq:007200,id:007199,orig:galera_sr_isolate_master__60d562e79317__60d562e79317.sql	0	periodic_restart_flush
2026-07-15T15:54:06Z	68336	time:68336,seq:007400,id:007399,orig:drop_routines__2cce9c0fb160__2cce9c0fb160.sql	/rq2_queue/time:68336,seq:007400,id:007399,orig:drop_routines__2cce9c0fb160__2cce9c0fb160.sql	0	periodic_restart_flush
2026-07-15T15:54:39Z	68348	time:68348,seq:007600,id:007599,orig:create_table_insert_skip_locked__72cc8890c112__72cc8890c112.sql	/rq2_queue/time:68348,seq:007600,id:007599,orig:create_table_insert_skip_locked__72cc8890c112__72cc8890c112.sql	0	periodic_restart_flush
2026-07-15T15:55:10Z	68356	time:68356,seq:007800,id:007799,orig:aria_encrypt_tables_basic__2e9ffd2eeecc__2e9ffd2eeecc.sql	/rq2_queue/time:68356,seq:007800,id:007799,orig:aria_encrypt_tables_basic__2e9ffd2eeecc__2e9ffd2eeecc.sql	0	periodic_restart_flush
2026-07-15T15:55:44Z	1293981	time:1293981,seq:008000,id:007999,src:000002,op:SQL fuzz,pos:0	/rq2_queue/time:1293981,seq:008000,id:007999,src:000002,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T15:56:13Z	1519883	time:1519883,seq:008200,id:008199,src:000010,op:SQL fuzz,pos:0	/rq2_queue/time:1519883,seq:008200,id:008199,src:000010,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T15:56:43Z	1708006	time:1708006,seq:008400,id:008399,src:000016,op:SQL fuzz,pos:0	/rq2_queue/time:1708006,seq:008400,id:008399,src:000016,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T15:57:17Z	1895277	time:1895277,seq:008600,id:008599,src:000037,op:SQL fuzz,pos:0	/rq2_queue/time:1895277,seq:008600,id:008599,src:000037,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T15:57:49Z	2005504	time:2005504,seq:008800,id:008799,src:000219,op:SQL fuzz,pos:0	/rq2_queue/time:2005504,seq:008800,id:008799,src:000219,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T15:58:20Z	2143483	time:2143483,seq:009000,id:008999,src:000599,op:SQL fuzz,pos:0	/rq2_queue/time:2143483,seq:009000,id:008999,src:000599,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T15:58:50Z	2300426	time:2300426,seq:009200,id:009199,src:000924,op:SQL fuzz,pos:0	/rq2_queue/time:2300426,seq:009200,id:009199,src:000924,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T15:59:22Z	2541604	time:2541604,seq:009400,id:009399,src:001320,op:SQL fuzz,pos:0	/rq2_queue/time:2541604,seq:009400,id:009399,src:001320,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T15:59:50Z	2974269	time:2974269,seq:009600,id:009599,src:002034,op:SQL fuzz,pos:0	/rq2_queue/time:2974269,seq:009600,id:009599,src:002034,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:00:21Z	3197419	time:3197419,seq:009800,id:009799,src:002622,op:SQL fuzz,pos:0	/rq2_queue/time:3197419,seq:009800,id:009799,src:002622,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:00:50Z	3437757	time:3437757,seq:010000,id:009999,src:003403,op:SQL fuzz,pos:0	/rq2_queue/time:3437757,seq:010000,id:009999,src:003403,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:01:19Z	3785491	time:3785491,seq:010200,id:010199,src:004038,op:SQL fuzz,pos:0	/rq2_queue/time:3785491,seq:010200,id:010199,src:004038,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:01:49Z	4366022	time:4366022,seq:010400,id:010399,src:004735,op:SQL fuzz,pos:0	/rq2_queue/time:4366022,seq:010400,id:010399,src:004735,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:02:19Z	5043986	time:5043986,seq:010600,id:010599,src:005489,op:SQL fuzz,pos:0	/rq2_queue/time:5043986,seq:010600,id:010599,src:005489,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:02:53Z	5810430	time:5810430,seq:010800,id:010799,src:005788,op:SQL fuzz,pos:0	/rq2_queue/time:5810430,seq:010800,id:010799,src:005788,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:03:21Z	6527966	time:6527966,seq:011000,id:010999,src:006011,op:SQL fuzz,pos:0	/rq2_queue/time:6527966,seq:011000,id:010999,src:006011,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:03:47Z	7481570	time:7481570,seq:011200,id:011199,src:006409,op:SQL fuzz,pos:0	/rq2_queue/time:7481570,seq:011200,id:011199,src:006409,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:04:16Z	8416411	time:8416411,seq:011400,id:011399,src:007067,op:SQL fuzz,pos:0	/rq2_queue/time:8416411,seq:011400,id:011399,src:007067,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:04:46Z	9134647	time:9134647,seq:011600,id:011599,src:007526,op:SQL fuzz,pos:0	/rq2_queue/time:9134647,seq:011600,id:011599,src:007526,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:05:16Z	9729932	time:9729932,seq:011800,id:011799,src:007852,op:SQL fuzz,pos:0	/rq2_queue/time:9729932,seq:011800,id:011799,src:007852,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:05:47Z	10610379	time:10610379,seq:012000,id:011999,src:008220,op:SQL fuzz,pos:0	/rq2_queue/time:10610379,seq:012000,id:011999,src:008220,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:06:19Z	11518954	time:11518954,seq:012200,id:012199,src:008491,op:SQL fuzz,pos:0	/rq2_queue/time:11518954,seq:012200,id:012199,src:008491,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:06:49Z	12223896	time:12223896,seq:012400,id:012399,src:008847,op:SQL fuzz,pos:0	/rq2_queue/time:12223896,seq:012400,id:012399,src:008847,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:07:18Z	13224788	time:13224788,seq:012600,id:012599,src:009422,op:SQL fuzz,pos:0	/rq2_queue/time:13224788,seq:012600,id:012599,src:009422,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:07:48Z	14101848	time:14101848,seq:012800,id:012799,src:009989,op:SQL fuzz,pos:0	/rq2_queue/time:14101848,seq:012800,id:012799,src:009989,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:08:18Z	15039248	time:15039248,seq:013000,id:012999,src:010462,op:SQL fuzz,pos:0	/rq2_queue/time:15039248,seq:013000,id:012999,src:010462,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:08:47Z	16437444	time:16437444,seq:013200,id:013199,src:010955,op:SQL fuzz,pos:0	/rq2_queue/time:16437444,seq:013200,id:013199,src:010955,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:09:19Z	17126552	time:17126552,seq:013400,id:013399,src:011354,op:SQL fuzz,pos:0	/rq2_queue/time:17126552,seq:013400,id:013399,src:011354,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:09:51Z	17787025	time:17787025,seq:013600,id:013599,src:011748,op:SQL fuzz,pos:0	/rq2_queue/time:17787025,seq:013600,id:013599,src:011748,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:10:22Z	19301823	time:19301823,seq:013800,id:013799,src:012260,op:SQL fuzz,pos:0	/rq2_queue/time:19301823,seq:013800,id:013799,src:012260,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:10:50Z	19998489	time:19998489,seq:014000,id:013999,src:012628,op:SQL fuzz,pos:0	/rq2_queue/time:19998489,seq:014000,id:013999,src:012628,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:11:15Z	20391236	time:20391236,seq:014200,id:014199,src:012898,op:SQL fuzz,pos:0	/rq2_queue/time:20391236,seq:014200,id:014199,src:012898,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:11:42Z	21467440	time:21467440,seq:014400,id:014399,src:013190,op:SQL fuzz,pos:0	/rq2_queue/time:21467440,seq:014400,id:014399,src:013190,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:12:06Z	22458399	time:22458399,seq:014600,id:014599,src:013491,op:SQL fuzz,pos:0	/rq2_queue/time:22458399,seq:014600,id:014599,src:013491,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:12:33Z	23665749	time:23665749,seq:014800,id:014799,src:013736,op:SQL fuzz,pos:0	/rq2_queue/time:23665749,seq:014800,id:014799,src:013736,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:12:58Z	24527967	time:24527967,seq:015000,id:014999,src:013992,op:SQL fuzz,pos:0	/rq2_queue/time:24527967,seq:015000,id:014999,src:013992,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:13:23Z	25131324	time:25131324,seq:015200,id:015199,src:014182,op:SQL fuzz,pos:0	/rq2_queue/time:25131324,seq:015200,id:015199,src:014182,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:13:48Z	27121532	time:27121532,seq:015400,id:015399,src:014403,op:SQL fuzz,pos:0	/rq2_queue/time:27121532,seq:015400,id:015399,src:014403,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:14:13Z	27815637	time:27815637,seq:015600,id:015599,src:014653,op:SQL fuzz,pos:0	/rq2_queue/time:27815637,seq:015600,id:015599,src:014653,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:14:39Z	28654242	time:28654242,seq:015800,id:015799,src:014933,op:SQL fuzz,pos:0	/rq2_queue/time:28654242,seq:015800,id:015799,src:014933,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:15:08Z	32185655	time:32185655,seq:016000,id:015999,src:015390,op:SQL fuzz,pos:0	/rq2_queue/time:32185655,seq:016000,id:015999,src:015390,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:15:37Z	33163310	time:33163310,seq:016200,id:016199,src:015733,op:SQL fuzz,pos:0	/rq2_queue/time:33163310,seq:016200,id:016199,src:015733,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:16:07Z	35392400	time:35392400,seq:016400,id:016399,src:015902,op:SQL fuzz,pos:0	/rq2_queue/time:35392400,seq:016400,id:016399,src:015902,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:16:39Z	38396747	time:38396747,seq:016600,id:016599,src:016089,op:SQL fuzz,pos:0	/rq2_queue/time:38396747,seq:016600,id:016599,src:016089,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:17:12Z	39124627	time:39124627,seq:016800,id:016799,src:016287,op:SQL fuzz,pos:0	/rq2_queue/time:39124627,seq:016800,id:016799,src:016287,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:17:41Z	44107549	time:44107549,seq:017000,id:016999,src:016456,op:SQL fuzz,pos:0	/rq2_queue/time:44107549,seq:017000,id:016999,src:016456,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:18:11Z	45440627	time:45440627,seq:017200,id:017199,src:016765,op:SQL fuzz,pos:0	/rq2_queue/time:45440627,seq:017200,id:017199,src:016765,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:18:39Z	46418009	time:46418009,seq:017400,id:017399,src:016926,op:SQL fuzz,pos:0	/rq2_queue/time:46418009,seq:017400,id:017399,src:016926,op:SQL fuzz,pos:0	0	periodic_restart_flush
2026-07-15T16:18:57Z	48540000	end		0	checkpoint_t809_flush
