Filename                                                                                                          Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
src/mysql-server/plugin/x/src/xpl_performance_schema.cc                                                                 7                 0   100.00%           1                 0   100.00%          17                 0   100.00%           0                 0         -
src/mysql-server/plugin/x/src/xpl_regex.cc                                                                             28                28     0.00%           3                 3     0.00%          31                31     0.00%          16                16     0.00%
src/mysql-server/plugin/x/src/xpl_resultset.h                                                                          22                22     0.00%          18                18     0.00%          44                44     0.00%           0                 0         -
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/buffer.h                                              39                39     0.00%          39                39     0.00%         159               159     0.00%           0                 0         -
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/executor.h                                            45                45     0.00%          35                35     0.00%         136               136     0.00%           6                 6     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/callstack.h                                      23                23     0.00%          12                12     0.00%          22                22     0.00%           6                 6     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/file.h                                           21                21     0.00%          11                11     0.00%          61                61     0.00%           6                 6     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/io_service_base.h                                10                10     0.00%           8                 8     0.00%          37                37     0.00%           0                 0         -
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/linux_epoll.h                                    24                24     0.00%           6                 6     0.00%          45                45     0.00%          14                14     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/linux_epoll_io_service.h                        184               184     0.00%          23                23     0.00%         356               356     0.00%         134               134     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/poll.h                                            7                 7     0.00%           1                 1     0.00%          12                12     0.00%           4                 4     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/poll_io_service.h                                23                23     0.00%          23                23     0.00%         351               351     0.00%           0                 0         -
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/resolver.h                                       14                14     0.00%           8                 8     0.00%         105               105     0.00%           4                 4     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/socket.h                                        107               107     0.00%          27                27     0.00%         261               261     0.00%          58                58     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/socket_error.h                                   10                10     0.00%           7                 7     0.00%          41                41     0.00%           6                 6     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/socket_service.h                                 23                23     0.00%          23                23     0.00%          69                69     0.00%           0                 0         -
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/impl/socket_service_base.h                             1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/internet.h                                           123               123     0.00%         118               118     0.00%         408               408     0.00%           2                 2     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/io_context.h                                         284               284     0.00%          74                74     0.00%         505               505     0.00%         158               158     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/local.h                                                9                 9     0.00%           9                 9     0.00%           9                 9     0.00%           0                 0         -
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/socket.h                                              46                46     0.00%          29                29     0.00%         118               118     0.00%          10                10     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/net_ts/timer.h                                               20                20     0.00%          11                11     0.00%          27                27     0.00%           4                 4     0.00%
src/mysql-server/router/src/harness/include/mysql/harness/stdx/bit.h                                                    1                 1     0.00%           1                 1     0.00%          36                36     0.00%           0                 0         -
src/mysql-server/router/src/harness/include/mysql/harness/stdx/expected.h                                              50                50     0.00%          27                27     0.00%          90                90     0.00%           6                 6     0.00%
src/mysql-server/sql-common/bind_params.cc                                                                            186               160    13.98%          19                17    10.53%         303               268    11.55%         138               131     5.07%
src/mysql-server/sql-common/client.cc                                                                                4679              3619    22.65%         176                93    47.16%        5498              4086    25.68%        2604              2085    19.93%
src/mysql-server/sql-common/client_authentication.cc                                                                  539               496     7.98%          15                 8    46.67%         662               611     7.70%         282               270     4.26%
src/mysql-server/sql-common/client_plugin.cc                                                                          255               100    60.78%          15                 4    73.33%         272               113    58.46%         118                69    41.53%
src/mysql-server/sql-common/compression.cc                                                                             63                25    60.32%           4                 1    75.00%          72                37    48.61%          34                19    44.12%
src/mysql-server/sql-common/get_password.cc                                                                             8                 8     0.00%           1                 1     0.00%          12                12     0.00%           2                 2     0.00%
src/mysql-server/sql-common/json_binary.cc                                                                            722               465    35.60%          51                17    66.67%         994               583    41.35%         610               424    30.49%
src/mysql-server/sql-common/json_binary.h                                                                              52                29    44.23%          21                10    52.38%          65                31    52.31%          10                10     0.00%
src/mysql-server/sql-common/json_diff.cc                                                                              221               218     1.36%          18                17     5.56%         282               280     0.71%         122               122     0.00%
src/mysql-server/sql-common/json_diff.h                                                                                 7                 7     0.00%           7                 7     0.00%           7                 7     0.00%           0                 0         -
src/mysql-server/sql-common/json_dom.cc                                                                              1609              1042    35.24%         190                94    50.53%        2410              1604    33.44%        1292               894    30.80%
src/mysql-server/sql-common/json_dom.h                                                                                154                35    77.27%         102                24    76.47%         182                39    78.57%          30                 9    70.00%
src/mysql-server/sql-common/json_error_handler.cc                                                                      34                29    14.71%          15                12    20.00%          50                37    26.00%           0                 0         -
src/mysql-server/sql-common/json_error_handler.h                                                                       13                 5    61.54%           7                 3    57.14%           7                 3    57.14%           0                 0         -
src/mysql-server/sql-common/json_hash.cc                                                                               31                31     0.00%           3                 3     0.00%          81                81     0.00%          30                30     0.00%
src/mysql-server/sql-common/json_hash.h                                                                                47                47     0.00%          15                15     0.00%          44                44     0.00%           6                 6     0.00%
src/mysql-server/sql-common/json_path.cc                                                                              317               127    59.94%          39                 4    89.74%         380               123    67.63%         278               153    44.96%
src/mysql-server/sql-common/json_path.h                                                                                54                14    74.07%          24                 3    87.50%          63                11    82.54%          14                 7    50.00%
src/mysql-server/sql-common/json_schema.cc                                                                            113               111     1.77%          14                13     7.14%         189               186     1.59%          78                77     1.28%
src/mysql-server/sql-common/json_schema.h                                                                               5                 5     0.00%           5                 5     0.00%          11                11     0.00%           0                 0         -
src/mysql-server/sql-common/json_syntax_check.cc                                                                       24                13    45.83%          10                 4    60.00%          50                26    48.00%          12                10    16.67%
src/mysql-server/sql-common/json_syntax_check.h                                                                         1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
src/mysql-server/sql-common/my_decimal.cc                                                                              99                43    56.57%          11                 1    90.91%         152                49    67.76%          52                19    63.46%
src/mysql-server/sql-common/my_decimal.h                                                                               93                 6    93.55%          43                 2    95.35%         159                10    93.71%          34                 6    82.35%
src/mysql-server/sql-common/my_path_permissions.cc                                                                     16                 5    68.75%           1                 0   100.00%          14                 4    71.43%          10                 6    40.00%
src/mysql-server/sql-common/net_ns.cc                                                                                  61                59     3.28%           5                 4    20.00%          92                85     7.61%          24                22     8.33%
src/mysql-server/sql-common/net_serv.cc                                                                               887               639    27.96%          41                20    51.22%        1063               751    29.35%         436               350    19.72%
src/mysql-server/sql-common/sql_string.cc                                                                             459               144    68.63%          45                10    77.78%         612               181    70.42%         312               142    54.49%
src/mysql-server/sql/aggregate_check.cc                                                                               491               171    65.17%          18                 3    83.33%         541               195    63.96%         376               176    53.19%
src/mysql-server/sql/aggregate_check.h                                                                                 34                13    61.76%           7                 1    85.71%          45                19    57.78%           4                 2    50.00%
src/mysql-server/sql/aggregated_stats.cc                                                                                6                 6     0.00%           3                 3     0.00%          18                18     0.00%           6                 6     0.00%
src/mysql-server/sql/aggregated_stats.h                                                                                 1                 0   100.00%           1                 0   100.00%           4                 0   100.00%           0                 0         -
src/mysql-server/sql/aggregated_stats_buffer.cc                                                                         8                 5    37.50%           4                 2    50.00%         113                59    47.79%           4                 2    50.00%
src/mysql-server/sql/auth/acl_change_notification.h                                                                     7                 7     0.00%           7                 7     0.00%          10                10     0.00%           0                 0         -
src/mysql-server/sql/auth/acl_table_base.h                                                                              8                 1    87.50%           4                 1    75.00%          13                 8    38.46%           0                 0         -
src/mysql-server/sql/auth/acl_table_user.cc                                                                          1223               475    61.16%          72                10    86.11%        1473               523    64.49%         668               382    42.81%
src/mysql-server/sql/auth/acl_table_user.h                                                                              7                 2    71.43%           7                 2    71.43%          13                 2    84.62%           0                 0         -
src/mysql-server/sql/auth/auth_common.cc                                                                               69                22    68.12%          20                 5    75.00%          98                36    63.27%          38                24    36.84%
src/mysql-server/sql/auth/auth_common.h                                                                               148                83    43.92%         117                78    33.33%         225               139    38.22%          18                 5    72.22%
src/mysql-server/sql/auth/auth_internal.h                                                                              12                 3    75.00%           9                 3    66.67%          18                 7    61.11%           0                 0         -
src/mysql-server/sql/auth/auth_utility.h                                                                               14                 8    42.86%           5                 3    40.00%          23                18    21.74%           4                 4     0.00%
src/mysql-server/sql/auth/authentication_policy.cc                                                                    137                43    68.61%          11                 1    90.91%         145                33    77.24%          78                44    43.59%
src/mysql-server/sql/auth/authentication_policy.h                                                                      21                 6    71.43%          15                 5    66.67%          37                14    62.16%           8                 2    75.00%
src/mysql-server/sql/auth/dynamic_privilege_table.cc                                                                  106                38    64.15%           8                 1    87.50%         140                35    75.00%          54                28    48.15%
src/mysql-server/sql/auth/dynamic_privilege_table.h                                                                    10                 0   100.00%           3                 0   100.00%           9                 0   100.00%           2                 0   100.00%
src/mysql-server/sql/auth/dynamic_privileges_impl.cc                                                                  125                48    61.60%           9                 3    66.67%         167                58    65.27%          44                28    36.36%
src/mysql-server/sql/auth/i_sha2_password.h                                                                            10                 6    40.00%          10                 6    40.00%          21                15    28.57%           0                 0         -
src/mysql-server/sql/auth/i_sha2_password_common.h                                                                      2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
src/mysql-server/sql/auth/partial_revokes.cc                                                                          405               370     8.64%          67                48    28.36%         627               576     8.13%         236               230     2.54%
src/mysql-server/sql/auth/partial_revokes.h                                                                            10                 7    30.00%           6                 4    33.33%          22                17    22.73%           4                 3    25.00%
src/mysql-server/sql/auth/partitioned_rwlock.h                                                                         12                12     0.00%          12                12     0.00%          44                44     0.00%           0                 0         -
src/mysql-server/sql/auth/password.cc                                                                                   4                 0   100.00%           1                 0   100.00%           9                 0   100.00%           2                 0   100.00%
src/mysql-server/sql/auth/password_policy_service.cc                                                                   30                22    26.67%           2                 1    50.00%          58                41    29.31%          18                14    22.22%
src/mysql-server/sql/auth/role_tables.cc                                                                              167               154     7.78%           3                 2    33.33%         203               170    16.26%          66                62     6.06%
src/mysql-server/sql/auth/roles.cc                                                                                    124                86    30.65%           6                 3    50.00%         207               160    22.71%          88                72    18.18%
src/mysql-server/sql/auth/roles.h                                                                                       1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
src/mysql-server/sql/auth/service_security_context.cc                                                                 155               155     0.00%           8                 8     0.00%         153               153     0.00%          76                76     0.00%
src/mysql-server/sql/auth/sha2_password.cc                                                                            612               405    33.82%          42                18    57.14%         743               471    36.61%         290               221    23.79%
src/mysql-server/sql/auth/sha2_password_common.cc                                                                     154               154     0.00%          15                15     0.00%         184               184     0.00%          68                68     0.00%
src/mysql-server/sql/auth/sql_auth_cache.cc                                                                          2006               887    55.78%         155                46    70.32%        2448               900    63.24%        1094               666    39.12%
src/mysql-server/sql/auth/sql_auth_cache.h                                                                            136                52    61.76%          39                13    66.67%         109                35    67.89%          88                60    31.82%
src/mysql-server/sql/auth/sql_authentication.cc                                                                      2077              1013    51.23%          98                26    73.47%        2439              1145    53.05%         992               630    36.49%
src/mysql-server/sql/auth/sql_authentication.h                                                                         31                 5    83.87%          10                 3    70.00%          33                 8    75.76%          10                 3    70.00%
src/mysql-server/sql/auth/sql_authorization.cc                                                                       3825              2056    46.25%         197                62    68.53%        4845              2595    46.44%        2090              1373    34.31%
src/mysql-server/sql/auth/sql_mfa.cc                                                                                  531               531     0.00%          64                64     0.00%         788               788     0.00%         326               326     0.00%
src/mysql-server/sql/auth/sql_mfa.h                                                                                     8                 8     0.00%           8                 8     0.00%          14                14     0.00%           0                 0         -
src/mysql-server/sql/auth/sql_security_ctx.cc                                                                         570               307    46.14%          67                24    64.18%         795               458    42.39%         242               161    33.47%
src/mysql-server/sql/auth/sql_security_ctx.h                                                                           49                11    77.55%          22                 6    72.73%          73                14    80.82%           6                 4    33.33%
src/mysql-server/sql/auth/sql_user.cc                                                                                1846               982    46.80%          30                 6    80.00%        2451              1293    47.25%        1246               785    37.00%
src/mysql-server/sql/auth/sql_user_table.cc                                                                          1153               712    38.25%          28                 6    78.57%        1268               790    37.70%         492               364    26.02%
src/mysql-server/sql/auth/sql_user_table.h                                                                              3                 0   100.00%           2                 0   100.00%           5                 0   100.00%           0                 0         -
src/mysql-server/sql/auth/user_table.h                                                                                  3                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
src/mysql-server/sql/auto_thd.cc                                                                                       14                11    21.43%           3                 1    66.67%          23                16    30.43%           6                 6     0.00%
src/mysql-server/sql/basic_istream.cc                                                                                  50                30    40.00%          13                 8    38.46%          60                37    38.33%          16                12    25.00%
src/mysql-server/sql/basic_istream.h                                                                                    1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
src/mysql-server/sql/basic_ostream.cc                                                                                  35                15    57.14%          11                 4    63.64%          54                25    53.70%           8                 5    37.50%
src/mysql-server/sql/basic_ostream.h                                                                                    5                 4    20.00%           3                 2    33.33%           4                 3    25.00%           0                 0         -
src/mysql-server/sql/binlog.cc                                                                                       4542              3892    14.31%         278               218    21.58%        5256              4544    13.55%        2320              2117     8.75%
src/mysql-server/sql/binlog.h                                                                                          29                10    65.52%          24                10    58.33%          59                16    72.88%           0                 0         -
src/mysql-server/sql/binlog/decompressing_event_object_istream.cc                                                     124               124     0.00%          22                22     0.00%         206               206     0.00%          70                70     0.00%
src/mysql-server/sql/binlog/decompressing_event_object_istream.h                                                        9                 9     0.00%           4                 4     0.00%          18                18     0.00%           0                 0         -
src/mysql-server/sql/binlog/global.cc                                                                                   3                 2    33.33%           3                 2    33.33%           3                 2    33.33%           0                 0         -
src/mysql-server/sql/binlog/group_commit/atomic_bgc_ticket.cc                                                          22                22     0.00%           9                 9     0.00%          41                41     0.00%           6                 6     0.00%
src/mysql-server/sql/binlog/group_commit/atomic_bgc_ticket.h                                                            1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
src/mysql-server/sql/binlog/group_commit/atomic_bgc_ticket_guard.cc                                                     9                 9     0.00%           6                 6     0.00%          16                16     0.00%           0                 0         -
src/mysql-server/sql/binlog/group_commit/bgc_ticket.cc                                                                 17                14    17.65%          14                12    14.29%          38                34    10.53%           2                 2     0.00%
src/mysql-server/sql/binlog/group_commit/bgc_ticket.h                                                                   1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
src/mysql-server/sql/binlog/group_commit/bgc_ticket_manager.cc                                                         23                23     0.00%          11                11     0.00%          86                86     0.00%          14                14     0.00%
src/mysql-server/sql/binlog/group_commit/bgc_ticket_manager.h                                                           3                 3     0.00%           3                 3     0.00%           6                 6     0.00%           0                 0         -
src/mysql-server/sql/binlog/log_sanitizer.cc                                                                          108               100     7.41%          18                15    16.67%         173               163     5.78%          68                68     0.00%
src/mysql-server/sql/binlog/log_sanitizer.h                                                                             2                 1    50.00%           2                 1    50.00%           2                 1    50.00%           0                 0         -
src/mysql-server/sql/binlog/log_sanitizer_impl.hpp                                                                     94                89     5.32%           5                 3    40.00%         151               142     5.96%          92                90     2.17%
src/mysql-server/sql/binlog/monitoring/context.cc                                                                     120               102    15.00%          25                22    12.00%         209               184    11.96%          48                44     8.33%
src/mysql-server/sql/binlog/monitoring/context.h                                                                        2                 1    50.00%           2                 1    50.00%           2                 1    50.00%           0                 0         -
src/mysql-server/sql/binlog/recovery.cc                                                                                15                15     0.00%           6                 6     0.00%          26                26     0.00%          10                10     0.00%
src/mysql-server/sql/binlog/recovery.h                                                                                  1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
src/mysql-server/sql/binlog/services/iterator/file_storage.cc                                                         346               326     5.78%          34                32     5.88%         407               381     6.39%         140               138     1.43%
src/mysql-server/sql/binlog_index.cc                                                                                  717               321    55.23%          69                22    68.12%         851               410    51.82%         276               158    42.75%
src/mysql-server/sql/binlog_index.h                                                                                    13                 6    53.85%           8                 5    37.50%           8                 5    37.50%           0                 0         -
src/mysql-server/sql/binlog_istream.cc                                                                                115                77    33.04%          17                10    41.18%         162               122    24.69%          68                62     8.82%
src/mysql-server/sql/binlog_istream.h                                                                                  10                 5    50.00%           9                 4    55.56%          12                 4    66.67%           0                 0         -
src/mysql-server/sql/binlog_ostream.cc                                                                                244               244     0.00%          29                29     0.00%         259               259     0.00%         114               114     0.00%
src/mysql-server/sql/binlog_ostream.h                                                                                  28                28     0.00%          12                12     0.00%          31                31     0.00%           8                 8     0.00%
src/mysql-server/sql/binlog_reader.cc                                                                                 188                89    52.66%           7                 1    85.71%         221               144    34.84%         112                59    47.32%
src/mysql-server/sql/binlog_reader.h                                                                                  110                43    60.91%          26                11    57.69%         139                70    49.64%          48                33    31.25%
src/mysql-server/sql/bootstrap.cc                                                                                      96                40    58.33%          10                 5    50.00%         215                69    67.91%          42                24    42.86%
src/mysql-server/sql/bootstrap_impl.h                                                                                   6                 5    16.67%           4                 3    25.00%           6                 5    16.67%           0                 0         -
src/mysql-server/sql/bounded_queue.h                                                                                   25                 3    88.00%           4                 0   100.00%          35                 0   100.00%          10                 3    70.00%
src/mysql-server/sql/changestreams/apply/commit_order_queue.cc                                                         80                70    12.50%          30                28     6.67%         197               183     7.11%          30                28     6.67%
src/mysql-server/sql/changestreams/apply/commit_order_queue.h                                                           3                 2    33.33%           3                 2    33.33%           6                 5    16.67%           0                 0         -
src/mysql-server/sql/changestreams/apply/metrics/applier_metrics.cc                                                    33                33     0.00%          27                27     0.00%         112               112     0.00%           6                 6     0.00%
src/mysql-server/sql/changestreams/apply/metrics/applier_metrics_interface.h                                            1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
src/mysql-server/sql/changestreams/apply/metrics/applier_metrics_stub.cc                                               27                22    18.52%          27                22    18.52%          55                44    20.00%           0                 0         -
src/mysql-server/sql/changestreams/apply/metrics/dummy_worker_metrics.cc                                                9                 7    22.22%           9                 7    22.22%          17                15    11.76%           0                 0         -
src/mysql-server/sql/changestreams/apply/metrics/dummy_worker_metrics.h                                                 1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
src/mysql-server/sql/changestreams/apply/metrics/mta_worker_metrics.cc                                                 10                 6    40.00%          10                 6    40.00%          33                16    51.52%           0                 0         -
src/mysql-server/sql/changestreams/apply/metrics/time_based_metric.cc                                                  15                 8    46.67%          10                 5    50.00%          41                24    41.46%           4                 3    25.00%
src/mysql-server/sql/changestreams/apply/metrics/time_based_metric_interface.h                                          3                 0   100.00%           3                 0   100.00%           6                 0   100.00%           0                 0         -
src/mysql-server/sql/changestreams/apply/metrics/time_based_metric_stub.cc                                              6                 3    50.00%           6                 3    50.00%           6                 3    50.00%           0                 0         -
src/mysql-server/sql/changestreams/apply/metrics/worker_metrics.h                                                       1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
src/mysql-server/sql/changestreams/apply/replication_thread_status.cc                                                  36                 5    86.11%           3                 0   100.00%          31                 4    87.10%          16                 8    50.00%
src/mysql-server/sql/changestreams/index/locked_sidno_set.cc                                                           11                11     0.00%           4                 4     0.00%          20                20     0.00%           8                 8     0.00%
src/mysql-server/sql/changestreams/misc/column_filters/column_filter.h                                                  1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
src/mysql-server/sql/changestreams/misc/column_filters/column_filter_factory.h                                         12                12     0.00%           2                 2     0.00%          31                31     0.00%          16                16     0.00%
src/mysql-server/sql/changestreams/misc/column_filters/column_filter_inbound_func_indexes.cc                            4                 4     0.00%           2                 2     0.00%           7                 7     0.00%           4                 4     0.00%
src/mysql-server/sql/changestreams/misc/column_filters/column_filter_inbound_gipk.cc                                    4                 4     0.00%           2                 2     0.00%           8                 8     0.00%           4                 4     0.00%
src/mysql-server/sql/changestreams/misc/column_filters/column_filter_outbound_func_indexes.cc                           2                 2     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
src/mysql-server/sql/changestreams/misc/replicated_columns_view.cc                                                     15                15     0.00%           7                 7     0.00%          37                37     0.00%           6                 6     0.00%
src/mysql-server/sql/changestreams/misc/replicated_columns_view.h                                                       1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
src/mysql-server/sql/changestreams/misc/replicated_columns_view_factory.h                                              11                11     0.00%           2                 2     0.00%          28                28     0.00%          12                12     0.00%
src/mysql-server/sql/changestreams/misc/replicated_columns_view_with_gipk_on_source.cc                                  3                 3     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
src/mysql-server/sql/check_stack.cc                                                                                    30                14    53.33%           4                 0   100.00%          43                16    62.79%          14                 9    35.71%
src/mysql-server/sql/clone_handler.cc                                                                                 195               182     6.67%          22                16    27.27%         258               236     8.53%          78                77     1.28%
src/mysql-server/sql/clone_handler.h                                                                                    6                 4    33.33%           5                 3    40.00%           7                 5    28.57%           0                 0         -
src/mysql-server/sql/cmp_varlen_keys.h                                                                                 44                 3    93.18%           5                 0   100.00%          58                 3    94.83%          26                 4    84.62%
src/mysql-server/sql/command_mapping.cc                                                                                20                10    50.00%           7                 4    42.86%          30                16    46.67%          10                 5    50.00%
src/mysql-server/sql/command_service.cc                                                                                 6                 6     0.00%           1                 1     0.00%           5                 5     0.00%           4                 4     0.00%
src/mysql-server/sql/conn_handler/channel_info.cc                                                                      35                27    22.86%           2                 1    50.00%          42                33    21.43%          22                20     9.09%
src/mysql-server/sql/conn_handler/channel_info.h                                                                        6                 1    83.33%           5                 1    80.00%           9                 1    88.89%           0                 0         -
src/mysql-server/sql/conn_handler/connection_acceptor.h                                                                11                 0   100.00%           6                 0   100.00%          15                 0   100.00%           4                 0   100.00%
src/mysql-server/sql/conn_handler/connection_handler.h                                                                  2                 0   100.00%           2                 0   100.00%           2                 0   100.00%           0                 0         -
src/mysql-server/sql/conn_handler/connection_handler_impl.h                                                             3                 2    33.33%           3                 2    33.33%           3                 2    33.33%           0                 0         -
src/mysql-server/sql/conn_handler/connection_handler_manager.cc                                                       125                64    48.80%          19                11    42.11%         168                92    45.24%          56                40    28.57%
