run_id,tool,dbms,repeat_id,elapsed_min,risk_branches_hit,target_region_branch_coverage,risk_targets_hit,target_function_hit_rate,global_branches_hit,global_branch_coverage
monetdb_squirrel_r1,SQUIRREL,monetdb,1,1440,10793,0.0899101980973326,5263,0.5176038877318259,31169,0.1032530559512373
monetdb_squirrel_r2,SQUIRREL,monetdb,2,1440,10802,0.08998517185651689,5263,0.5176038877318259,31186,0.10330937158379434
monetdb_squirrel_r3,SQUIRREL,monetdb,3,1440,10791,0.08989353726195831,5263,0.5176038877318259,31156,0.10320999105575247
monetdb_squirrel_r4,SQUIRREL,monetdb,4,1440,10790,0.08988520684427118,5265,0.5178022413964098,31160,0.10322324179282473
monetdb_squirrel_r5,SQUIRREL,monetdb,5,1440,10796,0.08993518935039403,5265,0.5178022413964098,31172,0.10326299400404147
