run_id,tool,dbms,repeat_id,risk_branches_total,risk_branches_hit,target_region_branch_coverage,risk_targets_total,risk_targets_hit,target_function_hit_rate,global_branches_total,global_branches_hit,global_branch_coverage,time_to_first_risk_target_sec,time_to_50pct_risk_targets_sec
postgresql_sqleek_r1,SQLeek,PostgreSQL,1,3200.0,1400.0,0.4375,4845.0,3370.4347826086955,0.6956521739130435,170620,83577,0.4898429258000234,0,
