run_id,tool,dbms,version,repeat_id,start_time,end_time,budget_hours,seed_corpus,build_id,container_id,status,unsupported_reason
mysql_sqleek_r1,SQLeek,mysql,MySQL clean llvmcov,1,,,24,/root/SQLeek/sqleek_pipeline/stage3_scheduler/checkpoints/mysql/r1/queue_60m/replay_out/r1,griffin_mysql_clean_llvmcov,,completed,
