run_id,dbms,repeat_id,component,tool,risk_branches_total,risk_branches_hit,target_region_branch_coverage,risk_targets_total,risk_targets_hit,target_function_hit_rate
postgresql_sqleek_wo_m1_r4,PostgreSQL,4,type system,SQLeek-W/O-M1,4,3,0.75,6,6,1.0
postgresql_sqleek_wo_m1_r4,PostgreSQL,4,other,SQLeek-W/O-M1,14,2,0.14285714285714285,8,2,0.25
postgresql_sqleek_wo_m1_r5,PostgreSQL,5,executor,SQLeek-W/O-M1,8,1,0.125,4,2,0.6666666666666666
postgresql_sqleek_wo_m1_r5,PostgreSQL,5,storage,SQLeek-W/O-M1,6,0,0.0,4,0,0.0
postgresql_sqleek_wo_m1_r5,PostgreSQL,5,type system,SQLeek-W/O-M1,4,3,0.75,6,6,1.0
postgresql_sqleek_wo_m1_r5,PostgreSQL,5,other,SQLeek-W/O-M1,14,2,0.14285714285714285,8,2,0.25
monetdb_sqleek_wo_m1_r1,MonetDB,1,other,SQLeek-W/O-M1,102594,6517,0.06352223326900208,5999,2618,0.43875654671397196
monetdb_sqleek_wo_m1_r1,MonetDB,1,storage,SQLeek-W/O-M1,696,81,0.11637931034482758,219,81,0.37155963302752293
monetdb_sqleek_wo_m1_r1,MonetDB,1,type system,SQLeek-W/O-M1,3550,362,0.10197183098591549,166,59,0.3782051282051282
monetdb_sqleek_wo_m1_r1,MonetDB,1,optimizer,SQLeek-W/O-M1,9324,2675,0.2868940368940369,1276,717,0.5621069182389937
monetdb_sqleek_wo_m1_r1,MonetDB,1,parser,SQLeek-W/O-M1,148,14,0.0945945945945946,4,2,0.5
monetdb_sqleek_wo_m1_r1,MonetDB,1,executor,SQLeek-W/O-M1,5128,61,0.01189547581903276,91,31,0.34065934065934067
monetdb_sqleek_wo_m1_r1,MonetDB,1,catalog/metadata,SQLeek-W/O-M1,2148,605,0.28165735567970207,271,146,0.55
monetdb_sqleek_wo_m1_r1,MonetDB,1,cursor/prepared stmt,SQLeek-W/O-M1,216,9,0.041666666666666664,5,1,0.25
monetdb_sqleek_wo_m1_r2,MonetDB,2,other,SQLeek-W/O-M1,102594,7217,0.0703452443612687,5999,2870,0.4809934110491637
monetdb_sqleek_wo_m1_r2,MonetDB,2,storage,SQLeek-W/O-M1,696,84,0.1206896551724138,219,84,0.3853211009174312
monetdb_sqleek_wo_m1_r2,MonetDB,2,type system,SQLeek-W/O-M1,3550,390,0.10985915492957747,166,83,0.532051282051282
monetdb_sqleek_wo_m1_r2,MonetDB,2,optimizer,SQLeek-W/O-M1,9324,2761,0.2961175461175461,1276,749,0.5872641509433962
monetdb_sqleek_wo_m1_r2,MonetDB,2,parser,SQLeek-W/O-M1,148,20,0.13513513513513514,4,3,0.75
monetdb_sqleek_wo_m1_r2,MonetDB,2,executor,SQLeek-W/O-M1,5128,122,0.02379095163806552,91,34,0.37362637362637363
monetdb_sqleek_wo_m1_r2,MonetDB,2,catalog/metadata,SQLeek-W/O-M1,2148,630,0.29329608938547486,271,154,0.5807692307692308
monetdb_sqleek_wo_m1_r2,MonetDB,2,cursor/prepared stmt,SQLeek-W/O-M1,216,21,0.09722222222222222,5,1,0.25
monetdb_sqleek_wo_m1_r3,MonetDB,3,other,SQLeek-W/O-M1,102594,7371,0.07184630680156734,5999,2914,0.4882581517148167
monetdb_sqleek_wo_m1_r3,MonetDB,3,storage,SQLeek-W/O-M1,696,84,0.1206896551724138,219,84,0.3853211009174312
monetdb_sqleek_wo_m1_r3,MonetDB,3,type system,SQLeek-W/O-M1,3550,394,0.11098591549295775,166,83,0.532051282051282
monetdb_sqleek_wo_m1_r3,MonetDB,3,optimizer,SQLeek-W/O-M1,9324,2781,0.2982625482625483,1276,762,0.5974842767295597
monetdb_sqleek_wo_m1_r3,MonetDB,3,parser,SQLeek-W/O-M1,148,20,0.13513513513513514,4,3,0.75
monetdb_sqleek_wo_m1_r3,MonetDB,3,executor,SQLeek-W/O-M1,5128,121,0.02359594383775351,91,34,0.37362637362637363
monetdb_sqleek_wo_m1_r3,MonetDB,3,catalog/metadata,SQLeek-W/O-M1,2148,639,0.29748603351955305,271,154,0.5807692307692308
monetdb_sqleek_wo_m1_r3,MonetDB,3,cursor/prepared stmt,SQLeek-W/O-M1,216,21,0.09722222222222222,5,1,0.25
monetdb_sqleek_wo_m1_r4,MonetDB,4,other,SQLeek-W/O-M1,102594,7257,0.07073513070939821,5999,2882,0.4830207805372529
monetdb_sqleek_wo_m1_r4,MonetDB,4,storage,SQLeek-W/O-M1,696,83,0.11925287356321838,219,84,0.3853211009174312
monetdb_sqleek_wo_m1_r4,MonetDB,4,type system,SQLeek-W/O-M1,3550,392,0.1104225352112676,166,83,0.532051282051282
monetdb_sqleek_wo_m1_r4,MonetDB,4,optimizer,SQLeek-W/O-M1,9324,2760,0.296010296010296,1276,749,0.5872641509433962
monetdb_sqleek_wo_m1_r4,MonetDB,4,parser,SQLeek-W/O-M1,148,20,0.13513513513513514,4,3,0.75
monetdb_sqleek_wo_m1_r4,MonetDB,4,executor,SQLeek-W/O-M1,5128,122,0.02379095163806552,91,34,0.37362637362637363
monetdb_sqleek_wo_m1_r4,MonetDB,4,catalog/metadata,SQLeek-W/O-M1,2148,628,0.29236499068901306,271,154,0.5807692307692308
monetdb_sqleek_wo_m1_r4,MonetDB,4,cursor/prepared stmt,SQLeek-W/O-M1,216,21,0.09722222222222222,5,1,0.25
monetdb_sqleek_wo_m1_r5,MonetDB,5,other,SQLeek-W/O-M1,102594,7303,0.07118350000974716,5999,2888,0.48386551782395676
monetdb_sqleek_wo_m1_r5,MonetDB,5,storage,SQLeek-W/O-M1,696,83,0.11925287356321838,219,84,0.3853211009174312
monetdb_sqleek_wo_m1_r5,MonetDB,5,type system,SQLeek-W/O-M1,3550,395,0.11126760563380282,166,83,0.532051282051282
monetdb_sqleek_wo_m1_r5,MonetDB,5,optimizer,SQLeek-W/O-M1,9324,2782,0.2983697983697984,1276,755,0.5919811320754716
monetdb_sqleek_wo_m1_r5,MonetDB,5,parser,SQLeek-W/O-M1,148,20,0.13513513513513514,4,3,0.75
monetdb_sqleek_wo_m1_r5,MonetDB,5,executor,SQLeek-W/O-M1,5128,120,0.0234009360374415,91,34,0.37362637362637363
monetdb_sqleek_wo_m1_r5,MonetDB,5,catalog/metadata,SQLeek-W/O-M1,2148,646,0.30074487895716945,271,154,0.5807692307692308
monetdb_sqleek_wo_m1_r5,MonetDB,5,cursor/prepared stmt,SQLeek-W/O-M1,216,21,0.09722222222222222,5,1,0.25
