run_id,tool,dbms,repeat_id,elapsed_min,risk_branches_hit,target_region_branch_coverage,risk_targets_hit,target_function_hit_rate,global_branches_hit,global_branch_coverage,risk_branches_total,global_branches_total,risk_targets_total
mysql_sqleek_wo_m1_r4,SQLeek-W/O-M1,MySQL,4,900,2217.693978658536253,0.4818978658536585,899,0.6433203631647212,109185.929497793331393,0.33395911684506624,4602,326944,
mysql_sqleek_wo_m1_r4,SQLeek-W/O-M1,MySQL,4,1200,2246.631859756097583,0.4881859756097561,903,0.6433203631647212,110449.730067769269226,0.3378246123732788,4602,326944,
mysql_sqleek_wo_m1_r4,SQLeek-W/O-M1,MySQL,4,1440,2253.647103658536253,0.4897103658536585,905,0.6459143968871596,110956.86023279147048,0.339375734782689,4602,326944,
mysql_sqleek_wo_m1_r5,SQLeek-W/O-M1,MySQL,5,60,1691.550685975609667,0.3675685975609756,718,0.5278858625162127,88596.847282150396495,0.27098477807254573,4602,326944,
mysql_sqleek_wo_m1_r5,SQLeek-W/O-M1,MySQL,5,180,1859.916539634146375,0.40415396341463417,786,0.569390402075227,94586.819251152570359,0.289305872721789,4602,326944,
mysql_sqleek_wo_m1_r5,SQLeek-W/O-M1,MySQL,5,300,1972.160442073170771,0.42854420731707316,824,0.5979247730220493,98735.425740014645271,0.3019949157654358,4602,326944,
mysql_sqleek_wo_m1_r5,SQLeek-W/O-M1,MySQL,5,480,2001.098323170731646,0.4348323170731707,839,0.6057068741893644,101228.815718040408683,0.30962126761170233,4602,326944,
mysql_sqleek_wo_m1_r5,SQLeek-W/O-M1,MySQL,5,600,2080.896722560975377,0.45217225609756095,869,0.62905317769131,104017.025415017575142,0.31814936323962995,4602,326944,
mysql_sqleek_wo_m1_r5,SQLeek-W/O-M1,MySQL,5,720,2107.203887195121752,0.4578887195121951,875,0.62905317769131,104601.633799695919151,0.31993746268381107,4602,326944,
mysql_sqleek_wo_m1_r5,SQLeek-W/O-M1,MySQL,5,900,2149.295350609756042,0.46703506097560976,894,0.6381322957198443,105578.664335879555438,0.3229258354209882,4602,326944,
mysql_sqleek_wo_m1_r5,SQLeek-W/O-M1,MySQL,5,1200,2181.740853658536253,0.4740853658536585,900,0.6446173800259404,107205.70694865907717,0.32790235315117905,4602,326944,
mysql_sqleek_wo_m1_r5,SQLeek-W/O-M1,MySQL,5,1440,2200.155868902439124,0.47808689024390244,904,0.6446173800259404,108436.302567353792256,0.3316662870930612,4602,326944,
mariadb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MariaDB,1,0,154,0.036252354048964215,200,0.06901359358661555,23464,0.0795357476983987,,,
mariadb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MariaDB,1,60,1636,0.3851224105461394,1625,0.5503659811781109,80727,0.2736397163505213,,,
mariadb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MariaDB,1,180,1845,0.4343220338983051,1752,0.5918438480306727,87957,0.29814719401244694,,,
mariadb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MariaDB,1,300,1924,0.4529190207156309,1809,0.6096200766817707,90767,0.307672230282158,,,
mariadb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MariaDB,1,480,1966,0.4628060263653484,1837,0.618682467758801,93334,0.31637357124455956,,,
mariadb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MariaDB,1,600,1999,0.4705743879472693,1861,0.6263506448239805,94488,0.32028527653112415,,,
mariadb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MariaDB,1,720,2034,0.4788135593220339,1888,0.6357615894039735,95599,0.32405122503491385,,,
mariadb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MariaDB,1,900,2063,0.4856403013182674,1908,0.6416869989543394,96743,0.3279290333952517,,,
mariadb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MariaDB,1,1200,2114,0.4976459510357815,1944,0.6535378180550715,98510,0.33391862025951485,,,
mariadb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MariaDB,1,1440,2167,0.5101224105461394,1975,0.6639944231439526,99891,0.33859978577142624,,,
mariadb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MariaDB,2,0,154,0.036252354048964215,200,0.06901359358661555,23664,0.0802136862229333,,,
mariadb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MariaDB,2,60,1568,0.3691148775894539,1602,0.5426978041129313,79707,0.2701822298753949,,,
mariadb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MariaDB,2,180,1834,0.4317325800376648,1759,0.5939351690484489,88172,0.29887597792632165,,,
mariadb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MariaDB,2,300,1891,0.44515065913371,1803,0.6089229696758452,90961,0.3083298306509566,,,
mariadb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MariaDB,2,480,1943,0.457391713747646,1830,0.6165911467410248,93051,0.3154142882323431,,,
mariadb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MariaDB,2,600,1982,0.4665725047080979,1859,0.6256535378180551,94118,0.3190310902607352,,,
mariadb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MariaDB,2,720,2017,0.4748116760828625,1875,0.6312303938654583,95291,0.32300719970713054,,,
mariadb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MariaDB,2,900,2057,0.4842278719397363,1907,0.640989891948414,96671,0.3276849755264193,,,
mariadb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MariaDB,2,1200,2116,0.4981167608286252,1947,0.6531892645521088,98140,0.3326644339891259,,,
mariadb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MariaDB,2,1440,2151,0.5063559322033898,1969,0.6601603346113628,99145,0.3360710750749122,,,
mariadb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MariaDB,3,0,154,0.036252354048964215,200,0.06901359358661555,23627,0.08008826759589441,,,
mariadb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MariaDB,3,60,1590,0.3742937853107345,1604,0.5426978041129313,80455,0.27271771995715427,,,
mariadb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MariaDB,3,180,1773,0.4173728813559322,1723,0.5824329034506797,86781,0.2941609154881835,,,
mariadb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MariaDB,3,300,1852,0.435969868173258,1781,0.6012547926106657,89379,0.30296733692188793,,,
mariadb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MariaDB,3,480,1918,0.4515065913370998,1823,0.6141512722202858,91535,0.31027551421637084,,,
mariadb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MariaDB,3,600,1956,0.4604519774011299,1843,0.6211223422795399,92972,0.3151465025151519,,,
mariadb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MariaDB,3,720,2034,0.4788135593220339,1899,0.6385500174276751,95352,0.3232139709571136,,,
mariadb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MariaDB,3,900,2074,0.4882297551789077,1915,0.6427326594632276,96570,0.3273426165715293,,,
mariadb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MariaDB,3,1200,2124,0.5,1931,0.6479609620076682,97710,0.3312068661613765,,,
mariadb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MariaDB,3,1440,2177,0.5124764595103578,1968,0.658766120599512,99619,0.3376777893780592,,,
mariadb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MariaDB,4,0,154,0.036252354048964215,200,0.06901359358661555,23503,0.07966794571068296,,,
mariadb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MariaDB,4,60,1645,0.387241054613936,1613,0.5426978041129313,79238,0.2685924640353613,,,
mariadb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MariaDB,4,180,1819,0.4282015065913371,1742,0.5859184384803068,86722,0.29396092362344584,,,
mariadb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MariaDB,4,300,1882,0.4430320150659134,1777,0.597420704078076,89314,0.3027470069014142,,,
mariadb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MariaDB,4,480,1954,0.4599811676082863,1838,0.6172882537469502,91733,0.3109466733556601,,,
mariadb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MariaDB,4,600,1979,0.4658662900188324,1852,0.622168002788428,93691,0.3175836915108538,,,
mariadb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MariaDB,4,720,2010,0.4731638418079096,1871,0.6277448588358313,94978,0.3219462259162339,,,
mariadb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MariaDB,4,900,2040,0.480225988700565,1896,0.6354130359010108,95983,0.32535286700202026,,,
mariadb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MariaDB,4,1200,2106,0.4957627118644068,1918,0.6430812129661904,98145,0.3326813824522392,,,
mariadb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MariaDB,4,1440,2138,0.5032956685499058,1937,0.6490066225165563,99168,0.33614903800523366,,,
mariadb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MariaDB,5,0,154,0.036252354048964215,200,0.06901359358661555,23638,0.08012555421474381,,,
mariadb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MariaDB,5,60,1598,0.3761770244821092,1636,0.5524573021958871,79382,0.2690805797730262,,,
mariadb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MariaDB,5,180,1771,0.4169020715630885,1760,0.5939351690484489,87669,0.2971709625371171,,,
mariadb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MariaDB,5,300,1840,0.4331450094161959,1795,0.6054374346462182,90270,0.3059875530486895,,,
mariadb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MariaDB,5,480,1926,0.4533898305084746,1828,0.6162425932380621,92311,0.31290591569156506,,,
mariadb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MariaDB,5,600,1968,0.4632768361581921,1865,0.628093412338794,93590,0.3172413325559638,,,
mariadb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MariaDB,5,720,2011,0.4733992467043315,1887,0.6347159288950854,95073,0.32226824671538784,,,
mariadb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MariaDB,5,900,2064,0.4858757062146893,1908,0.6420355524573021,96786,0.32807479017802665,,,
mariadb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MariaDB,5,1200,2134,0.5023540489642184,1941,0.6528407110491461,99162,0.33612869984949767,,,
mariadb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MariaDB,5,1440,2166,0.5098870056497176,1963,0.6594632276054374,100014,0.339016717964015,,,
monetdb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MonetDB,1,60,9958,0.08295429932856833,4879,0.47991669146087473,27673,0.0916719117500911,,,
monetdb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MonetDB,1,180,9965,0.08301261225237834,4879,0.47991669146087473,27698,0.09175472885679266,,,
monetdb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MonetDB,1,300,9969,0.08304593392312691,4879,0.47991669146087473,27708,0.09178785569947329,,,
monetdb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MonetDB,1,480,9969,0.08304593392312691,4879,0.47991669146087473,27717,0.09181766985788585,,,
monetdb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MonetDB,1,600,9972,0.08307092517618833,4879,0.47991669146087473,27724,0.09184085864776229,,,
monetdb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MonetDB,1,720,9972,0.08307092517618833,4879,0.47991669146087473,27727,0.09185079670056646,,,
monetdb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MonetDB,1,900,9971,0.0830625947585012,4879,0.47991669146087473,27728,0.09185410938483453,,,
monetdb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MonetDB,1,1200,9976,0.0831042468469369,4879,0.47991669146087473,27734,0.0918739854904429,,,
monetdb_sqleek_wo_m1_r1,SQLeek-W/O-M1,MonetDB,1,1440,9977,0.08311257726462405,4879,0.47991669146087473,27738,0.09188723622751516,,,
monetdb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MonetDB,2,60,10738,0.08945202512453974,5260,0.5172071804026579,30558,0.10122900586345115,,,
monetdb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MonetDB,2,180,10841,0.09031005814631546,5311,0.5222651988495487,31113,0.1030675456322258,,,
monetdb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MonetDB,2,300,10851,0.09039336232318688,5311,0.5222651988495487,31124,0.10310398515917447,,,
monetdb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MonetDB,2,480,10855,0.09042668399393546,5311,0.5222651988495487,31135,0.10314042468612317,,,
monetdb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MonetDB,2,600,10854,0.09041835357624832,5311,0.5222651988495487,31136,0.10314373737039123,,,
monetdb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MonetDB,2,720,10856,0.0904350144116226,5311,0.5222651988495487,31141,0.10316030079173154,,,
monetdb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MonetDB,2,900,10857,0.09044334482930974,5311,0.5222651988495487,31144,0.10317023884453573,,,
monetdb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MonetDB,2,1200,10859,0.09046000566468403,5311,0.5222651988495487,31146,0.10317686421307186,,,
monetdb_sqleek_wo_m1_r2,SQLeek-W/O-M1,MonetDB,2,1440,10857,0.09044334482930974,5311,0.5222651988495487,31140,0.10315698810746347,,,
monetdb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MonetDB,3,60,10994,0.0915846120524483,5369,0.5279182782901914,31429,0.10411435386093351,,,
monetdb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MonetDB,3,180,11039,0.09195948084836973,5381,0.5291084002776951,31616,0.10473382581906118,,,
monetdb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MonetDB,3,300,11040,0.09196781126605688,5381,0.5291084002776951,31620,0.10474707655613344,,,
monetdb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MonetDB,3,480,11041,0.09197614168374402,5381,0.5291084002776951,31624,0.10476032729320568,,,
monetdb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MonetDB,3,600,11043,0.0919928025191183,5381,0.5291084002776951,31625,0.10476363997747375,,,
monetdb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MonetDB,3,720,11044,0.09200113293680545,5381,0.5291084002776951,31631,0.10478351608308212,,,
monetdb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MonetDB,3,900,11045,0.09200946335449259,5381,0.5291084002776951,31629,0.104776890714546,,,
monetdb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MonetDB,3,1200,11037,0.09194282001299545,5379,0.5289100466131111,31623,0.10475701460893762,,,
monetdb_sqleek_wo_m1_r3,SQLeek-W/O-M1,MonetDB,3,1440,11038,0.0919511504306826,5379,0.5289100466131111,31624,0.10476032729320568,,,
monetdb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MonetDB,4,60,10850,0.09038503190549974,5309,0.5220668451849648,30938,0.10248782588531487,,,
monetdb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MonetDB,4,180,10887,0.09069325735992402,5324,0.5235544976693445,31171,0.10325968131977341,,,
monetdb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MonetDB,4,300,10888,0.09070158777761117,5324,0.5235544976693445,31177,0.1032795574253818,,,
monetdb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MonetDB,4,480,10887,0.09069325735992402,5324,0.5235544976693445,31176,0.10327624474111373,,,
monetdb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MonetDB,4,600,10889,0.0907099181952983,5324,0.5235544976693445,31178,0.10328287010964984,,,
monetdb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MonetDB,4,720,10889,0.0907099181952983,5324,0.5235544976693445,31178,0.10328287010964984,,,
monetdb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MonetDB,4,900,10893,0.09074323986604689,5325,0.5236536745016365,31185,0.10330605889952629,,,
monetdb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MonetDB,4,1200,10894,0.09075157028373403,5325,0.5236536745016365,31186,0.10330937158379434,,,
monetdb_sqleek_wo_m1_r4,SQLeek-W/O-M1,MonetDB,4,1440,10897,0.09077656153679546,5325,0.5236536745016365,31192,0.10332924768940273,,,
monetdb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MonetDB,5,60,10840,0.09030172772862831,5312,0.5223643756818407,30896,0.10234869314605625,,,
monetdb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MonetDB,5,180,10840,0.09030172772862831,5312,0.5223643756818407,30904,0.10237519462020075,,,
monetdb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MonetDB,5,300,10840,0.09030172772862831,5312,0.5223643756818407,30907,0.10238513267300493,,,
monetdb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MonetDB,5,480,10959,0.0912930474333983,5333,0.5243479123276803,31217,0.10341206479610428,,,
monetdb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MonetDB,5,600,10959,0.0912930474333983,5333,0.5243479123276803,31218,0.10341537748037234,,,
monetdb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MonetDB,5,720,10961,0.09130970826877259,5333,0.5243479123276803,31222,0.1034286282174446,,,
monetdb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MonetDB,5,900,10960,0.09130137785108546,5333,0.5243479123276803,31221,0.10342531553317653,,,
monetdb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MonetDB,5,1200,10960,0.09130137785108546,5333,0.5243479123276803,31221,0.10342531553317653,,,
monetdb_sqleek_wo_m1_r5,SQLeek-W/O-M1,MonetDB,5,1440,10967,0.09135969077489545,5333,0.5243479123276803,31233,0.10346506774439328,,,
postgresql_sqleek_wo_m2_r2,SQLeek-W/O-M2,PostgreSQL,2,60,600,0.1875,2738.47826086957,0.581395348837209,46079.1751965822,0.270069014163534,,,
postgresql_sqleek_wo_m2_r2,SQLeek-W/O-M2,PostgreSQL,2,180,600,0.1875,2738.47826086957,0.581395348837209,46079.1751965822,0.270069014163534,,,
postgresql_sqleek_wo_m2_r2,SQLeek-W/O-M2,PostgreSQL,2,300,600,0.1875,2738.47826086957,0.581395348837209,46079.1751965822,0.270069014163534,,,
postgresql_sqleek_wo_m2_r2,SQLeek-W/O-M2,PostgreSQL,2,480,600,0.1875,2738.47826086957,0.581395348837209,46079.1751965822,0.270069014163534,,,
postgresql_sqleek_wo_m2_r2,SQLeek-W/O-M2,PostgreSQL,2,600,600,0.1875,2738.47826086957,0.581395348837209,46079.1751965822,0.270069014163534,,,
postgresql_sqleek_wo_m2_r2,SQLeek-W/O-M2,PostgreSQL,2,720,600,0.1875,2738.47826086957,0.581395348837209,46079.1751965822,0.270069014163534,,,
postgresql_sqleek_wo_m2_r2,SQLeek-W/O-M2,PostgreSQL,2,900,600,0.1875,2738.47826086957,0.581395348837209,46079.1751965822,0.270069014163534,,,
postgresql_sqleek_wo_m2_r2,SQLeek-W/O-M2,PostgreSQL,2,1200,600,0.1875,2738.47826086957,0.581395348837209,46079.1751965822,0.270069014163534,,,
postgresql_sqleek_wo_m2_r2,SQLeek-W/O-M2,PostgreSQL,2,1440,600,0.1875,2738.47826086957,0.581395348837209,46079.1751965822,0.270069014163534,,,
postgresql_sqleek_wo_m2_r3,SQLeek-W/O-M2,PostgreSQL,3,60,600,0.1875,2949.13043478261,0.627906976744186,63422.6311148873,0.371718620999222,,,
postgresql_sqleek_wo_m2_r3,SQLeek-W/O-M2,PostgreSQL,3,180,600,0.1875,2949.13043478261,0.627906976744186,65273.0191492261,0.382563703840266,,,
postgresql_sqleek_wo_m2_r3,SQLeek-W/O-M2,PostgreSQL,3,300,600,0.1875,2949.13043478261,0.627906976744186,65273.7029585514,0.382567711631411,,,
postgresql_sqleek_wo_m2_r3,SQLeek-W/O-M2,PostgreSQL,3,480,600,0.1875,2949.13043478261,0.627906976744186,65273.7029585514,0.382567711631411,,,
postgresql_sqleek_wo_m2_r3,SQLeek-W/O-M2,PostgreSQL,3,600,600,0.1875,2949.13043478261,0.627906976744186,65273.7029585514,0.382567711631411,,,
postgresql_sqleek_wo_m2_r3,SQLeek-W/O-M2,PostgreSQL,3,720,600,0.1875,2949.13043478261,0.627906976744186,65290.7981916846,0.382667906410061,,,
postgresql_sqleek_wo_m2_r3,SQLeek-W/O-M2,PostgreSQL,3,900,600,0.1875,2949.13043478261,0.627906976744186,65290.7981916846,0.382667906410061,,,
postgresql_sqleek_wo_m2_r3,SQLeek-W/O-M2,PostgreSQL,3,1200,600,0.1875,2949.13043478261,0.627906976744186,65288.7467637087,0.382655883036623,,,
postgresql_sqleek_wo_m2_r3,SQLeek-W/O-M2,PostgreSQL,3,1440,600,0.1875,2949.13043478261,0.627906976744186,65288.7467637087,0.382655883036623,,,
postgresql_sqleek_wo_m2_r4,SQLeek-W/O-M2,PostgreSQL,4,60,600,0.1875,2949.13043478261,0.627906976744186,62509.7456655739,0.366368219819329,,,
postgresql_sqleek_wo_m2_r4,SQLeek-W/O-M2,PostgreSQL,4,180,600,0.1875,2949.13043478261,0.627906976744186,63407.5873097301,0.371630449594011,,,
postgresql_sqleek_wo_m2_r4,SQLeek-W/O-M2,PostgreSQL,4,300,600,0.1875,2949.13043478261,0.627906976744186,63408.9549283808,0.371638465176303,,,
postgresql_sqleek_wo_m2_r4,SQLeek-W/O-M2,PostgreSQL,4,480,600,0.1875,2949.13043478261,0.627906976744186,63426.7339708393,0.371742667746098,,,
postgresql_sqleek_wo_m2_r4,SQLeek-W/O-M2,PostgreSQL,4,600,600,0.1875,2949.13043478261,0.627906976744186,63426.7339708393,0.371742667746098,,,
postgresql_sqleek_wo_m2_r4,SQLeek-W/O-M2,PostgreSQL,4,720,600,0.1875,2949.13043478261,0.627906976744186,63426.7339708393,0.371742667746098,,,
postgresql_sqleek_wo_m2_r4,SQLeek-W/O-M2,PostgreSQL,4,900,600,0.1875,2949.13043478261,0.627906976744186,63427.4177801646,0.371746675537244,,,
postgresql_sqleek_wo_m2_r4,SQLeek-W/O-M2,PostgreSQL,4,1200,600,0.1875,2949.13043478261,0.627906976744186,63428.7853988153,0.371754691119536,,,
postgresql_sqleek_wo_m2_r4,SQLeek-W/O-M2,PostgreSQL,4,1440,600,0.1875,2949.13043478261,0.627906976744186,63428.7853988153,0.371754691119536,,,
postgresql_sqleek_wo_m2_r5,SQLeek-W/O-M2,PostgreSQL,5,60,600,0.1875,2949.13043478261,0.627906976744186,62125.4448247393,0.364115841195284,,,
postgresql_sqleek_wo_m2_r5,SQLeek-W/O-M2,PostgreSQL,5,180,600,0.1875,2949.13043478261,0.627906976744186,64015.4937999471,0.375193375922794,,,
postgresql_sqleek_wo_m2_r5,SQLeek-W/O-M2,PostgreSQL,5,300,700,0.21875,3159.78260869565,0.674418604651163,65281.9086704554,0.382615805125163,,,
postgresql_sqleek_wo_m2_r5,SQLeek-W/O-M2,PostgreSQL,5,480,700,0.21875,3159.78260869565,0.674418604651163,66692.6073086079,0.390883878259336,,,
postgresql_sqleek_wo_m2_r5,SQLeek-W/O-M2,PostgreSQL,5,600,700,0.21875,3159.78260869565,0.674418604651163,67248.5442900999,0.394142212461024,,,
postgresql_sqleek_wo_m2_r5,SQLeek-W/O-M2,PostgreSQL,5,720,700,0.21875,3159.78260869565,0.674418604651163,67669.0870251769,0.396607004015807,,,
postgresql_sqleek_wo_m2_r5,SQLeek-W/O-M2,PostgreSQL,5,900,700,0.21875,3159.78260869565,0.674418604651163,68391.1896727238,0.40083923146597,,,
postgresql_sqleek_wo_m2_r5,SQLeek-W/O-M2,PostgreSQL,5,1200,700,0.21875,3159.78260869565,0.674418604651163,69121.4980321746,0.405119552409885,,,
postgresql_sqleek_wo_m2_r5,SQLeek-W/O-M2,PostgreSQL,5,1440,700,0.21875,3159.78260869565,0.674418604651163,69725.3016664396,0.408658431991792,,,
mysql_sqleek_wo_m2_r1,SQLeek-W/O-M2,MySQL,1,60,1861,0.40438939591481965,783,0.5654993514915694,98005,0.2997608153078203,,,
mysql_sqleek_wo_m2_r1,SQLeek-W/O-M2,MySQL,1,180,2097,0.4556714471968709,850,0.6212710765239948,105809,0.3236303464813546,,,
mysql_sqleek_wo_m2_r1,SQLeek-W/O-M2,MySQL,1,300,2181,0.47392438070404175,862,0.6212710765239948,108032,0.33042967603014584,,,
mysql_sqleek_wo_m2_r1,SQLeek-W/O-M2,MySQL,1,480,2344,0.5093437635810517,900,0.6562905317769131,111832,0.3420524615836351,,,
mysql_sqleek_wo_m2_r1,SQLeek-W/O-M2,MySQL,1,600,2385,0.5182529335071708,908,0.6640726329442282,112860,0.3451967309386317,,,
mysql_sqleek_wo_m2_r1,SQLeek-W/O-M2,MySQL,1,720,2385,0.5182529335071708,908,0.6640726329442282,112863,0.3452059068219634,,,
mysql_sqleek_wo_m2_r1,SQLeek-W/O-M2,MySQL,1,900,2386,0.5184702303346371,908,0.6640726329442282,113075,0.345854335910737,,,
mysql_sqleek_wo_m2_r1,SQLeek-W/O-M2,MySQL,1,1200,2412,0.5241199478487614,908,0.6640726329442282,114007,0.3487049769991191,,,
mysql_sqleek_wo_m2_r1,SQLeek-W/O-M2,MySQL,1,1440,2429,0.5278139939156888,908,0.6640726329442282,114765,0.3510234168542625,,,
mysql_sqleek_wo_m2_r2,SQLeek-W/O-M2,MySQL,2,60,1863,0.4048239895697523,779,0.5732814526588845,96574,0.2953839189585984,,,
mysql_sqleek_wo_m2_r2,SQLeek-W/O-M2,MySQL,2,180,2107,0.4578444154715341,827,0.5992217898832685,102133,0.31238683077224233,,,
mysql_sqleek_wo_m2_r2,SQLeek-W/O-M2,MySQL,2,300,2168,0.47109952194697957,839,0.6134889753566797,106396,0.325425760986591,,,
mysql_sqleek_wo_m2_r2,SQLeek-W/O-M2,MySQL,2,480,2283,0.49608865710560623,871,0.6368352788586251,109732,0.33562934325144367,,,
mysql_sqleek_wo_m2_r2,SQLeek-W/O-M2,MySQL,2,600,2371,0.5152107779226424,892,0.6562905317769131,111769,0.34185976803366935,,,
mysql_sqleek_wo_m2_r2,SQLeek-W/O-M2,MySQL,2,720,2385,0.5182529335071708,897,0.6614785992217899,112581,0.3443433737887834,,,
mysql_sqleek_wo_m2_r2,SQLeek-W/O-M2,MySQL,2,900,2394,0.5202086049543677,899,0.6614785992217899,113923,0.3484480522658315,,,
mysql_sqleek_wo_m2_r2,SQLeek-W/O-M2,MySQL,2,1200,2420,0.525858322468492,905,0.6666666666666666,114569,0.35042392580992465,,,
mysql_sqleek_wo_m2_r2,SQLeek-W/O-M2,MySQL,2,1440,2439,0.529986962190352,907,0.669260700389105,115403,0.35297482137613784,,,
mysql_sqleek_wo_m2_r3,SQLeek-W/O-M2,MySQL,3,60,1871,0.4065623641894828,784,0.5654993514915694,94750,0.2898049818929236,,,
mysql_sqleek_wo_m2_r3,SQLeek-W/O-M2,MySQL,3,180,1984,0.4311169056931769,811,0.5836575875486382,100142,0.3062971028677694,,,
mysql_sqleek_wo_m2_r3,SQLeek-W/O-M2,MySQL,3,300,2130,0.46284224250325945,845,0.6186770428015564,104992,0.3211314475873544,,,
mysql_sqleek_wo_m2_r3,SQLeek-W/O-M2,MySQL,3,480,2236,0.4858757062146893,880,0.6498054474708171,109291,0.33428048840168345,,,
mysql_sqleek_wo_m2_r3,SQLeek-W/O-M2,MySQL,3,600,2279,0.495219469795741,882,0.6498054474708171,111842,0.3420830478614075,,,
mysql_sqleek_wo_m2_r3,SQLeek-W/O-M2,MySQL,3,720,2305,0.5008691873098653,884,0.6523994811932555,113436,0.3469585005383185,,,
mysql_sqleek_wo_m2_r3,SQLeek-W/O-M2,MySQL,3,900,2349,0.5104302477183833,888,0.6523994811932555,114175,0.3492188264656944,,,
