run_id	tool	dbms	version	repeat_id	checkpoint_min	cov_json	profdata	report	seed_corpus	seed_count	start_time	end_time	build_id	container_id	status	message
sqlaser_sqlite354_r4	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	4	900	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r4/checkpoint_0900m/coverage/sqlaser_sqlite354_r4_t900.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r4/checkpoint_0900m/profile/sqlaser_sqlite354_r4_t900.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r4/checkpoint_0900m/coverage/sqlaser_sqlite354_r4_t900.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r4_20260711_184300/checkpoint_replay/checkpoint_0900m/queue	1571	2026-07-13T03:40:43Z	2026-07-13T03:45:15Z	/root/bld_llvmcov/sqlite3	fa7c3654f669	complete	
sqlaser_sqlite354_r4	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	4	1200	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r4/checkpoint_1200m/coverage/sqlaser_sqlite354_r4_t1200.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r4/checkpoint_1200m/profile/sqlaser_sqlite354_r4_t1200.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r4/checkpoint_1200m/coverage/sqlaser_sqlite354_r4_t1200.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r4_20260711_184300/checkpoint_replay/checkpoint_1200m/queue	1604	2026-07-13T03:40:43Z	2026-07-13T03:45:49Z	/root/bld_llvmcov/sqlite3	fa7c3654f669	complete	
sqlaser_sqlite354_r4	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	4	1440	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r4/checkpoint_1440m/coverage/sqlaser_sqlite354_r4_t1440.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r4/checkpoint_1440m/profile/sqlaser_sqlite354_r4_t1440.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r4/checkpoint_1440m/coverage/sqlaser_sqlite354_r4_t1440.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r4_20260711_184300/checkpoint_replay/checkpoint_1440m/queue	1611	2026-07-13T03:40:43Z	2026-07-13T03:46:21Z	/root/bld_llvmcov/sqlite3	fa7c3654f669	complete	
sqlaser_sqlite354_r5	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	5	60	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0060m/coverage/sqlaser_sqlite354_r5_t60.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0060m/profile/sqlaser_sqlite354_r5_t60.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0060m/coverage/sqlaser_sqlite354_r5_t60.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r5_20260711_184300/checkpoint_replay/checkpoint_0060m/queue	1197	2026-07-13T03:46:22Z	2026-07-13T03:47:34Z	/root/bld_llvmcov/sqlite3	69aed3314ea1	complete	
sqlaser_sqlite354_r5	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	5	180	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0180m/coverage/sqlaser_sqlite354_r5_t180.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0180m/profile/sqlaser_sqlite354_r5_t180.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0180m/coverage/sqlaser_sqlite354_r5_t180.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r5_20260711_184300/checkpoint_replay/checkpoint_0180m/queue	1365	2026-07-13T03:46:22Z	2026-07-13T03:48:15Z	/root/bld_llvmcov/sqlite3	69aed3314ea1	complete	
sqlaser_sqlite354_r5	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	5	300	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0300m/coverage/sqlaser_sqlite354_r5_t300.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0300m/profile/sqlaser_sqlite354_r5_t300.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0300m/coverage/sqlaser_sqlite354_r5_t300.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r5_20260711_184300/checkpoint_replay/checkpoint_0300m/queue	1440	2026-07-13T03:46:22Z	2026-07-13T03:48:51Z	/root/bld_llvmcov/sqlite3	69aed3314ea1	complete	
sqlaser_sqlite354_r5	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	5	480	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0480m/coverage/sqlaser_sqlite354_r5_t480.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0480m/profile/sqlaser_sqlite354_r5_t480.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0480m/coverage/sqlaser_sqlite354_r5_t480.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r5_20260711_184300/checkpoint_replay/checkpoint_0480m/queue	1473	2026-07-13T03:46:22Z	2026-07-13T03:49:25Z	/root/bld_llvmcov/sqlite3	69aed3314ea1	complete	
sqlaser_sqlite354_r5	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	5	600	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0600m/coverage/sqlaser_sqlite354_r5_t600.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0600m/profile/sqlaser_sqlite354_r5_t600.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0600m/coverage/sqlaser_sqlite354_r5_t600.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r5_20260711_184300/checkpoint_replay/checkpoint_0600m/queue	1490	2026-07-13T03:46:22Z	2026-07-13T03:49:57Z	/root/bld_llvmcov/sqlite3	69aed3314ea1	complete	
sqlaser_sqlite354_r5	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	5	720	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0720m/coverage/sqlaser_sqlite354_r5_t720.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0720m/profile/sqlaser_sqlite354_r5_t720.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0720m/coverage/sqlaser_sqlite354_r5_t720.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r5_20260711_184300/checkpoint_replay/checkpoint_0720m/queue	1508	2026-07-13T03:46:22Z	2026-07-13T03:50:29Z	/root/bld_llvmcov/sqlite3	69aed3314ea1	complete	
sqlaser_sqlite354_r5	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	5	900	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0900m/coverage/sqlaser_sqlite354_r5_t900.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0900m/profile/sqlaser_sqlite354_r5_t900.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_0900m/coverage/sqlaser_sqlite354_r5_t900.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r5_20260711_184300/checkpoint_replay/checkpoint_0900m/queue	1520	2026-07-13T03:46:22Z	2026-07-13T03:51:01Z	/root/bld_llvmcov/sqlite3	69aed3314ea1	complete	
sqlaser_sqlite354_r5	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	5	1200	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_1200m/coverage/sqlaser_sqlite354_r5_t1200.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_1200m/profile/sqlaser_sqlite354_r5_t1200.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_1200m/coverage/sqlaser_sqlite354_r5_t1200.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r5_20260711_184300/checkpoint_replay/checkpoint_1200m/queue	1540	2026-07-13T03:46:22Z	2026-07-13T03:51:34Z	/root/bld_llvmcov/sqlite3	69aed3314ea1	complete	
sqlaser_sqlite354_r5	SQLaser	sqlite	fuzzing_sqlite=3.54.0,replay_sqlite=3.53.2	5	1440	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_1440m/coverage/sqlaser_sqlite354_r5_t1440.cov.json	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_1440m/profile/sqlaser_sqlite354_r5_t1440.profdata	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_sqlite354_formal_replay_3532_20260713_033500/repeats/r5/checkpoint_1440m/coverage/sqlaser_sqlite354_r5_t1440.report.txt	/root/SQLeek/experiment/RQ2/sqlaser/results/sqlite354/formal_24h/r5_20260711_184300/checkpoint_replay/checkpoint_1440m/queue	1550	2026-07-13T03:46:22Z	2026-07-13T03:52:07Z	/root/bld_llvmcov/sqlite3	69aed3314ea1	complete	
