run_id,dbms,repeat_id,branch_id,file,start_line,end_line,count,hit,region_ids
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94477:94477:1:508:T,/root/bld_llvmcov/sqlite3.c,94477,94477,0,0,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94477:94477:1:508:F,/root/bld_llvmcov/sqlite3.c,94477,94477,75935,1,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94482:94482:1:509:T,/root/bld_llvmcov/sqlite3.c,94482,94482,3,1,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94482:94482:1:509:F,/root/bld_llvmcov/sqlite3.c,94482,94482,75935,1,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94483:94483:1:510:T,/root/bld_llvmcov/sqlite3.c,94483,94483,3,1,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94483:94483:1:510:F,/root/bld_llvmcov/sqlite3.c,94483,94483,0,0,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94486:94486:1:511:T,/root/bld_llvmcov/sqlite3.c,94486,94486,0,0,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94486:94486:1:511:F,/root/bld_llvmcov/sqlite3.c,94486,94486,3,1,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94497:94497:1:512:T,/root/bld_llvmcov/sqlite3.c,94497,94497,0,0,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94497:94497:1:512:F,/root/bld_llvmcov/sqlite3.c,94497,94497,0,0,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94507:94507:1:513:T,/root/bld_llvmcov/sqlite3.c,94507,94507,0,0,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:94507:94507:1:513:F,/root/bld_llvmcov/sqlite3.c,94507,94507,3,1,sqlite_target_000181;sqlite_target_000640
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142230:142230:1:664:T,/root/bld_llvmcov/sqlite3.c,142230,142230,32108,1,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142230:142230:1:664:F,/root/bld_llvmcov/sqlite3.c,142230,142230,0,0,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142230:142230:1:665:T,/root/bld_llvmcov/sqlite3.c,142230,142230,15782,1,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142230:142230:1:665:F,/root/bld_llvmcov/sqlite3.c,142230,142230,16326,1,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142231:142231:1:666:T,/root/bld_llvmcov/sqlite3.c,142231,142231,16326,1,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142231:142231:1:666:F,/root/bld_llvmcov/sqlite3.c,142231,142231,0,0,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142231:142231:1:667:T,/root/bld_llvmcov/sqlite3.c,142231,142231,5797,1,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142231:142231:1:667:F,/root/bld_llvmcov/sqlite3.c,142231,142231,10529,1,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142232:142232:1:668:T,/root/bld_llvmcov/sqlite3.c,142232,142232,0,0,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142232:142232:1:668:F,/root/bld_llvmcov/sqlite3.c,142232,142232,5797,1,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142233:142233:1:669:T,/root/bld_llvmcov/sqlite3.c,142233,142233,10529,1,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142233:142233:1:669:F,/root/bld_llvmcov/sqlite3.c,142233,142233,5253,1,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142236:142236:1:670:T,/root/bld_llvmcov/sqlite3.c,142236,142236,0,0,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142236:142236:1:670:F,/root/bld_llvmcov/sqlite3.c,142236,142236,10529,1,sqlite_target_000590
sqlite_aflgo_r1_live,sqlite,1,root/bld_llvmcov/sqlite3.c:142239:142239:1:671:T,/root/bld_llvmcov/sqlite3.c,142239,142239,51819,1,sqlite_target_000590
