run_id,tool,dbms,repeat_id,relative_time,edges_found
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,54000,8428.0
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,72000,9715.0
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,86400,9942.0
sqlite_sqleek_r1,SQLeek,SQLite,1,0,0.0
sqlite_sqleek_r1,SQLeek,SQLite,1,3600,2281.0
sqlite_sqleek_r1,SQLeek,SQLite,1,10800,5577.0
sqlite_sqleek_r1,SQLeek,SQLite,1,18000,8225.0
sqlite_sqleek_r1,SQLeek,SQLite,1,28800,9494.0
sqlite_sqleek_r1,SQLeek,SQLite,1,36000,10553.0
sqlite_sqleek_r1,SQLeek,SQLite,1,43200,11724.0
sqlite_sqleek_r1,SQLeek,SQLite,1,54000,11724.0
sqlite_sqleek_r1,SQLeek,SQLite,1,72000,13255.0
sqlite_sqleek_r1,SQLeek,SQLite,1,86400,13622.0
sqlite_sqleek_r2,SQLeek,SQLite,2,0,0.0
sqlite_sqleek_r2,SQLeek,SQLite,2,3600,2602.0
sqlite_sqleek_r2,SQLeek,SQLite,2,10800,5851.0
sqlite_sqleek_r2,SQLeek,SQLite,2,18000,8509.0
sqlite_sqleek_r2,SQLeek,SQLite,2,28800,10872.0
sqlite_sqleek_r2,SQLeek,SQLite,2,36000,12595.0
sqlite_sqleek_r2,SQLeek,SQLite,2,43200,12662.0
sqlite_sqleek_r2,SQLeek,SQLite,2,54000,13097.0
sqlite_sqleek_r2,SQLeek,SQLite,2,72000,14799.0
sqlite_sqleek_r2,SQLeek,SQLite,2,86400,15230.0
sqlite_sqleek_r3,SQLeek,SQLite,3,0,0.0
sqlite_sqleek_r3,SQLeek,SQLite,3,3600,2249.0
sqlite_sqleek_r3,SQLeek,SQLite,3,10800,5559.0
sqlite_sqleek_r3,SQLeek,SQLite,3,18000,7984.0
sqlite_sqleek_r3,SQLeek,SQLite,3,28800,10102.0
sqlite_sqleek_r3,SQLeek,SQLite,3,36000,10417.0
sqlite_sqleek_r3,SQLeek,SQLite,3,43200,11849.0
sqlite_sqleek_r3,SQLeek,SQLite,3,54000,12565.0
sqlite_sqleek_r3,SQLeek,SQLite,3,72000,12798.0
sqlite_sqleek_r3,SQLeek,SQLite,3,86400,13677.0
sqlite_sqleek_r4,SQLeek,SQLite,4,0,0.0
sqlite_sqleek_r4,SQLeek,SQLite,4,3600,2681.0
sqlite_sqleek_r4,SQLeek,SQLite,4,10800,5898.0
sqlite_sqleek_r4,SQLeek,SQLite,4,18000,7611.0
sqlite_sqleek_r4,SQLeek,SQLite,4,28800,10337.0
sqlite_sqleek_r4,SQLeek,SQLite,4,36000,11018.0
sqlite_sqleek_r4,SQLeek,SQLite,4,43200,12299.0
sqlite_sqleek_r4,SQLeek,SQLite,4,54000,12737.0
sqlite_sqleek_r4,SQLeek,SQLite,4,72000,13254.0
sqlite_sqleek_r4,SQLeek,SQLite,4,86400,14346.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,0,0.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,3600,1617.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,10800,3712.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,18000,5207.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,28800,6536.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,36000,7402.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,43200,7761.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,54000,8375.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,72000,9626.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,86400,9626.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,0,0.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,3600,1584.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,10800,3364.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,18000,4980.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,28800,6063.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,36000,6949.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,43200,7618.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,54000,8269.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,72000,9499.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,86400,9499.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,0,0.0
