run_id,tool,dbms,repeat_id,elapsed_min,risk_branches_hit,target_region_branch_coverage,risk_targets_hit,target_function_hit_rate,global_branches_hit,global_branch_coverage
postgresql_squirrel_r1,SQUIRREL,PostgreSQL,1,1200,600.0,0.1875,3042.2093023255816,0.627906976744186,60497.0,0.2424593409588239
postgresql_squirrel_r1,SQUIRREL,PostgreSQL,1,1440,600.0,0.1875,3042.2093023255816,0.627906976744186,60855.0,0.2438941301890876
postgresql_squirrel_r2,SQUIRREL,PostgreSQL,2,60,600.0,0.1875,2816.860465116279,0.5813953488372093,53261.0,0.2134589642264562
postgresql_squirrel_r2,SQUIRREL,PostgreSQL,2,180,600.0,0.1875,3042.2093023255816,0.627906976744186,57870.0,0.231930873618314
postgresql_squirrel_r2,SQUIRREL,PostgreSQL,2,300,600.0,0.1875,3042.2093023255816,0.627906976744186,58506.0,0.2344798287871622
postgresql_squirrel_r2,SQUIRREL,PostgreSQL,2,480,600.0,0.1875,3042.2093023255816,0.627906976744186,59092.0,0.2368283943987111
postgresql_squirrel_r2,SQUIRREL,PostgreSQL,2,600,600.0,0.1875,3042.2093023255816,0.627906976744186,59245.0,0.2374415864440472
postgresql_squirrel_r2,SQUIRREL,PostgreSQL,2,720,600.0,0.1875,3042.2093023255816,0.627906976744186,59390.0,0.2380227161602154
postgresql_squirrel_r2,SQUIRREL,PostgreSQL,2,900,600.0,0.1875,3042.2093023255816,0.627906976744186,59554.0,0.2386799939081574
postgresql_squirrel_r2,SQUIRREL,PostgreSQL,2,1200,600.0,0.1875,3042.2093023255816,0.627906976744186,60102.0,0.2408762634561587
postgresql_squirrel_r2,SQUIRREL,PostgreSQL,2,1440,600.0,0.1875,3042.2093023255816,0.627906976744186,60228.0,0.2413812451405532
postgresql_squirrel_r3,SQUIRREL,PostgreSQL,3,60,600.0,0.1875,3042.2093023255816,0.627906976744186,53190.0,0.2131744110550911
postgresql_squirrel_r3,SQUIRREL,PostgreSQL,3,180,700.0,0.21875,3267.558139534884,0.6744186046511628,56710.0,0.2272818358889681
postgresql_squirrel_r3,SQUIRREL,PostgreSQL,3,300,700.0,0.21875,3267.558139534884,0.6744186046511628,57203.0,0.2292576769239401
postgresql_squirrel_r3,SQUIRREL,PostgreSQL,3,480,700.0,0.21875,3267.558139534884,0.6744186046511628,57975.0,0.2323516916886427
postgresql_squirrel_r3,SQUIRREL,PostgreSQL,3,600,700.0,0.21875,3267.558139534884,0.6744186046511628,58181.0,0.2331772966647162
postgresql_squirrel_r3,SQUIRREL,PostgreSQL,3,720,700.0,0.21875,3267.558139534884,0.6744186046511628,58500.0,0.2344557820402863
postgresql_squirrel_r3,SQUIRREL,PostgreSQL,3,900,700.0,0.21875,3267.558139534884,0.6744186046511628,58679.0,0.2351731766554181
postgresql_squirrel_r3,SQUIRREL,PostgreSQL,3,1200,700.0,0.21875,3267.558139534884,0.6744186046511628,58952.0,0.2362673036382728
postgresql_squirrel_r3,SQUIRREL,PostgreSQL,3,1440,700.0,0.21875,3267.558139534884,0.6744186046511628,59131.0,0.2369846982534046
postgresql_squirrel_r4,SQUIRREL,PostgreSQL,4,60,600.0,0.1875,3042.2093023255816,0.627906976744186,53962.0,0.2162684258197937
postgresql_squirrel_r4,SQUIRREL,PostgreSQL,4,180,700.0,0.21875,3267.558139534884,0.6744186046511628,55856.0,0.2238591822502945
postgresql_squirrel_r4,SQUIRREL,PostgreSQL,4,300,700.0,0.21875,3267.558139534884,0.6744186046511628,56568.0,0.2267127295462379
postgresql_squirrel_r4,SQUIRREL,PostgreSQL,4,480,700.0,0.21875,3267.558139534884,0.6744186046511628,57938.0,0.2322034034162411
postgresql_squirrel_r4,SQUIRREL,PostgreSQL,4,600,700.0,0.21875,3267.558139534884,0.6744186046511628,58521.0,0.234539945654352
postgresql_squirrel_r4,SQUIRREL,PostgreSQL,4,720,700.0,0.21875,3267.558139534884,0.6744186046511628,58686.0,0.23520123119344
postgresql_squirrel_r4,SQUIRREL,PostgreSQL,4,900,700.0,0.21875,3267.558139534884,0.6744186046511628,58898.0,0.2360508829163894
