run_id,tool,dbms,repeat_id,relative_time,edges_found
mysql_aflgo_r4,AFLGo,MySQL,4,86400,8578.0
mysql_aflgo_r5,AFLGo,MySQL,5,0,0.0
mysql_aflgo_r5,AFLGo,MySQL,5,3600,1406.0
mysql_aflgo_r5,AFLGo,MySQL,5,10800,3182.0
mysql_aflgo_r5,AFLGo,MySQL,5,18000,4046.0
mysql_aflgo_r5,AFLGo,MySQL,5,28800,5325.0
mysql_aflgo_r5,AFLGo,MySQL,5,36000,6030.0
mysql_aflgo_r5,AFLGo,MySQL,5,43200,6504.0
mysql_aflgo_r5,AFLGo,MySQL,5,54000,6870.0
mysql_aflgo_r5,AFLGo,MySQL,5,72000,7761.0
mysql_aflgo_r5,AFLGo,MySQL,5,86400,8428.0
mysql_griffin_r1,Griffin,MySQL,1,0,0.0
mysql_griffin_r1,Griffin,MySQL,1,3600,61475.99999999999
mysql_griffin_r1,Griffin,MySQL,1,10800,63110.999999999985
mysql_griffin_r1,Griffin,MySQL,1,18000,64144.0
mysql_griffin_r1,Griffin,MySQL,1,28800,64144.0
mysql_griffin_r1,Griffin,MySQL,1,36000,64144.0
mysql_griffin_r1,Griffin,MySQL,1,43200,64230.999999999985
mysql_griffin_r1,Griffin,MySQL,1,54000,64230.999999999985
mysql_griffin_r1,Griffin,MySQL,1,72000,64366.99999999997
mysql_griffin_r1,Griffin,MySQL,1,86400,64366.99999999997
mysql_griffin_r2,Griffin,MySQL,2,0,0.0
mysql_griffin_r2,Griffin,MySQL,2,3600,60673.999999999985
mysql_griffin_r2,Griffin,MySQL,2,10800,62135.99999999998
mysql_griffin_r2,Griffin,MySQL,2,18000,62455.99999999998
mysql_griffin_r2,Griffin,MySQL,2,28800,63431.99999999997
mysql_griffin_r2,Griffin,MySQL,2,36000,63431.99999999997
mysql_griffin_r2,Griffin,MySQL,2,43200,63431.99999999997
mysql_griffin_r2,Griffin,MySQL,2,54000,63562.0
mysql_griffin_r2,Griffin,MySQL,2,72000,63562.0
mysql_griffin_r2,Griffin,MySQL,2,86400,63562.0
mysql_griffin_r3,Griffin,MySQL,3,0,0.0
mysql_griffin_r3,Griffin,MySQL,3,3600,60541.999999999985
mysql_griffin_r3,Griffin,MySQL,3,10800,61694.99999999998
mysql_griffin_r3,Griffin,MySQL,3,18000,62796.99999999998
mysql_griffin_r3,Griffin,MySQL,3,28800,62796.99999999998
mysql_griffin_r3,Griffin,MySQL,3,36000,62796.99999999998
mysql_griffin_r3,Griffin,MySQL,3,43200,62816.999999999985
mysql_griffin_r3,Griffin,MySQL,3,54000,62816.999999999985
mysql_griffin_r3,Griffin,MySQL,3,72000,62816.999999999985
mysql_griffin_r3,Griffin,MySQL,3,86400,62934.999999999985
mysql_griffin_r4,Griffin,MySQL,4,0,0.0
mysql_griffin_r4,Griffin,MySQL,4,3600,60074.99999999998
mysql_griffin_r4,Griffin,MySQL,4,10800,62373.99999999998
mysql_griffin_r4,Griffin,MySQL,4,18000,62507.99999999999
mysql_griffin_r4,Griffin,MySQL,4,28800,62777.99999999999
mysql_griffin_r4,Griffin,MySQL,4,36000,62777.99999999999
mysql_griffin_r4,Griffin,MySQL,4,43200,62945.0
mysql_griffin_r4,Griffin,MySQL,4,54000,62945.0
mysql_griffin_r4,Griffin,MySQL,4,72000,62945.0
mysql_griffin_r4,Griffin,MySQL,4,86400,63131.999999999985
mysql_griffin_r5,Griffin,MySQL,5,0,0.0
mysql_griffin_r5,Griffin,MySQL,5,3600,62758.99999999998
mysql_griffin_r5,Griffin,MySQL,5,10800,63972.99999999998
mysql_griffin_r5,Griffin,MySQL,5,18000,64350.0
mysql_griffin_r5,Griffin,MySQL,5,28800,64350.0
mysql_griffin_r5,Griffin,MySQL,5,36000,65226.999999999985
mysql_griffin_r5,Griffin,MySQL,5,43200,65244.999999999985
mysql_griffin_r5,Griffin,MySQL,5,54000,65244.999999999985
mysql_griffin_r5,Griffin,MySQL,5,72000,65267.00000000001
mysql_griffin_r5,Griffin,MySQL,5,86400,65267.00000000001
mysql_squirrel_r1,SQUIRREL,MySQL,1,0,0.0
mysql_squirrel_r1,SQUIRREL,MySQL,1,3600,56584.0
mysql_squirrel_r1,SQUIRREL,MySQL,1,10800,58366.0
mysql_squirrel_r1,SQUIRREL,MySQL,1,18000,58631.99999999998
mysql_squirrel_r1,SQUIRREL,MySQL,1,28800,58698.999999999985
mysql_squirrel_r1,SQUIRREL,MySQL,1,36000,58712.00000000001
mysql_squirrel_r1,SQUIRREL,MySQL,1,43200,58721.99999999999
mysql_squirrel_r1,SQUIRREL,MySQL,1,54000,58727.00000000001
mysql_squirrel_r1,SQUIRREL,MySQL,1,72000,60110.99999999997
mysql_squirrel_r1,SQUIRREL,MySQL,1,86400,60129.999999999985
mysql_squirrel_r2,SQUIRREL,MySQL,2,0,0.0
mysql_squirrel_r2,SQUIRREL,MySQL,2,3600,56700.99999999998
mysql_squirrel_r2,SQUIRREL,MySQL,2,10800,58519.999999999985
mysql_squirrel_r2,SQUIRREL,MySQL,2,18000,58952.99999999997
mysql_squirrel_r2,SQUIRREL,MySQL,2,28800,58963.99999999998
mysql_squirrel_r2,SQUIRREL,MySQL,2,36000,58998.0
mysql_squirrel_r2,SQUIRREL,MySQL,2,43200,59033.99999999999
mysql_squirrel_r2,SQUIRREL,MySQL,2,54000,59062.99999999999
mysql_squirrel_r2,SQUIRREL,MySQL,2,72000,59112.99999999999
mysql_squirrel_r2,SQUIRREL,MySQL,2,86400,59160.99999999998
mysql_squirrel_r3,SQUIRREL,MySQL,3,0,0.0
mysql_squirrel_r3,SQUIRREL,MySQL,3,3600,56809.99999999998
mysql_squirrel_r3,SQUIRREL,MySQL,3,10800,57666.0
mysql_squirrel_r3,SQUIRREL,MySQL,3,18000,57919.99999999999
mysql_squirrel_r3,SQUIRREL,MySQL,3,28800,57958.99999999997
mysql_squirrel_r3,SQUIRREL,MySQL,3,36000,57967.99999999998
mysql_squirrel_r3,SQUIRREL,MySQL,3,43200,58229.99999999997
mysql_squirrel_r3,SQUIRREL,MySQL,3,54000,58245.0
mysql_squirrel_r3,SQUIRREL,MySQL,3,72000,58289.00000000001
mysql_squirrel_r3,SQUIRREL,MySQL,3,86400,58292.99999999999
mysql_squirrel_r4,SQUIRREL,MySQL,4,0,0.0
mysql_squirrel_r4,SQUIRREL,MySQL,4,3600,57010.99999999999
mysql_squirrel_r4,SQUIRREL,MySQL,4,10800,59138.99999999999
mysql_squirrel_r4,SQUIRREL,MySQL,4,18000,59974.99999999998
mysql_squirrel_r4,SQUIRREL,MySQL,4,28800,60103.999999999985
mysql_squirrel_r4,SQUIRREL,MySQL,4,36000,60121.99999999998
mysql_squirrel_r4,SQUIRREL,MySQL,4,43200,60212.999999999985
mysql_squirrel_r4,SQUIRREL,MySQL,4,54000,60226.99999999999
mysql_squirrel_r4,SQUIRREL,MySQL,4,72000,60242.99999999998
mysql_squirrel_r4,SQUIRREL,MySQL,4,86400,60238.0
mysql_squirrel_r5,SQUIRREL,MySQL,5,0,0.0
mysql_squirrel_r5,SQUIRREL,MySQL,5,3600,1431.0
mysql_squirrel_r5,SQUIRREL,MySQL,5,10800,2939.0
mysql_squirrel_r5,SQUIRREL,MySQL,5,18000,3867.0
mysql_squirrel_r5,SQUIRREL,MySQL,5,28800,4935.0
mysql_squirrel_r5,SQUIRREL,MySQL,5,36000,5537.0
mysql_squirrel_r5,SQUIRREL,MySQL,5,43200,6137.0
mysql_squirrel_r5,SQUIRREL,MySQL,5,54000,6471.0
mysql_squirrel_r5,SQUIRREL,MySQL,5,72000,7227.0
mysql_squirrel_r5,SQUIRREL,MySQL,5,86400,7510.0
mysql_dynsql_r1,DynSQL,MySQL,1,0,0.0
mysql_dynsql_r1,DynSQL,MySQL,1,3600,49229.357
mysql_dynsql_r1,DynSQL,MySQL,1,10800,52347.53800000001
mysql_dynsql_r1,DynSQL,MySQL,1,18000,55731.873
mysql_dynsql_r1,DynSQL,MySQL,1,28800,59755.253
mysql_dynsql_r1,DynSQL,MySQL,1,36000,60519.104
mysql_dynsql_r1,DynSQL,MySQL,1,43200,61084.51099999999
mysql_dynsql_r1,DynSQL,MySQL,1,54000,64045.021
mysql_dynsql_r1,DynSQL,MySQL,1,72000,65447.746
mysql_dynsql_r1,DynSQL,MySQL,1,86400,66561.735
mysql_dynsql_r2,DynSQL,MySQL,2,0,0.0
mysql_dynsql_r2,DynSQL,MySQL,2,3600,50567.073
mysql_dynsql_r2,DynSQL,MySQL,2,10800,54006.229
mysql_dynsql_r2,DynSQL,MySQL,2,18000,57735.721
mysql_dynsql_r2,DynSQL,MySQL,2,28800,60157.376
mysql_dynsql_r2,DynSQL,MySQL,2,36000,60769.624
mysql_dynsql_r2,DynSQL,MySQL,2,43200,64154.287
mysql_dynsql_r2,DynSQL,MySQL,2,54000,64212.562
mysql_dynsql_r2,DynSQL,MySQL,2,72000,66696.673
mysql_dynsql_r2,DynSQL,MySQL,2,86400,67803.451
mysql_dynsql_r3,DynSQL,MySQL,3,0,0.0
mysql_dynsql_r3,DynSQL,MySQL,3,3600,48561.868
mysql_dynsql_r3,DynSQL,MySQL,3,10800,53130.13
mysql_dynsql_r3,DynSQL,MySQL,3,18000,55960.309
mysql_dynsql_r3,DynSQL,MySQL,3,28800,57306.145
mysql_dynsql_r3,DynSQL,MySQL,3,36000,60476.983
mysql_dynsql_r3,DynSQL,MySQL,3,43200,61925.006
mysql_dynsql_r3,DynSQL,MySQL,3,54000,63136.008
mysql_dynsql_r3,DynSQL,MySQL,3,72000,64665.877
mysql_dynsql_r3,DynSQL,MySQL,3,86400,65546.71
mysql_dynsql_r4,DynSQL,MySQL,4,0,0.0
mysql_dynsql_r4,DynSQL,MySQL,4,3600,50174.432
mysql_dynsql_r4,DynSQL,MySQL,4,10800,53859.24
mysql_dynsql_r4,DynSQL,MySQL,4,18000,55623.01999999999
mysql_dynsql_r4,DynSQL,MySQL,4,28800,58868.124
mysql_dynsql_r4,DynSQL,MySQL,4,36000,62209.060000000005
mysql_dynsql_r4,DynSQL,MySQL,4,43200,62567.943
mysql_dynsql_r4,DynSQL,MySQL,4,54000,64515.02999999999
mysql_dynsql_r4,DynSQL,MySQL,4,72000,66123.401
mysql_dynsql_r4,DynSQL,MySQL,4,86400,67041.641
mysql_dynsql_r5,DynSQL,MySQL,5,0,0.0
mysql_dynsql_r5,DynSQL,MySQL,5,3600,50619.32200000001
mysql_dynsql_r5,DynSQL,MySQL,5,10800,53677.568
mysql_dynsql_r5,DynSQL,MySQL,5,18000,57398.282
mysql_dynsql_r5,DynSQL,MySQL,5,28800,59734.095
mysql_dynsql_r5,DynSQL,MySQL,5,36000,61781.014
mysql_dynsql_r5,DynSQL,MySQL,5,43200,62541.034999999996
mysql_dynsql_r5,DynSQL,MySQL,5,54000,63854.801
mysql_dynsql_r5,DynSQL,MySQL,5,72000,66684.188
mysql_dynsql_r5,DynSQL,MySQL,5,86400,67019.25
mysql_sqlancer_r1,SQLancer,MySQL,1,0,0.0
mysql_sqlancer_r1,SQLancer,MySQL,1,3600,6405.999999999986
mysql_sqlancer_r1,SQLancer,MySQL,1,10800,6606.999999999973
mysql_sqlancer_r1,SQLancer,MySQL,1,18000,6700.999999999974
mysql_sqlancer_r1,SQLancer,MySQL,1,28800,6700.999999999974
mysql_sqlancer_r1,SQLancer,MySQL,1,36000,6700.999999999974
mysql_sqlancer_r1,SQLancer,MySQL,1,43200,6700.999999999974
mysql_sqlancer_r1,SQLancer,MySQL,1,54000,6700.999999999974
mysql_sqlancer_r1,SQLancer,MySQL,1,72000,6700.999999999974
mysql_sqlancer_r1,SQLancer,MySQL,1,86400,6700.999999999974
mysql_sqlancer_r2,SQLancer,MySQL,2,0,0.0
mysql_sqlancer_r2,SQLancer,MySQL,2,3600,6600.9999999999745
mysql_sqlancer_r2,SQLancer,MySQL,2,10800,6807.999999999993
mysql_sqlancer_r2,SQLancer,MySQL,2,18000,6904.999999999993
mysql_sqlancer_r2,SQLancer,MySQL,2,28800,6904.999999999993
mysql_sqlancer_r2,SQLancer,MySQL,2,36000,6904.999999999993
mysql_sqlancer_r2,SQLancer,MySQL,2,43200,6904.999999999993
mysql_sqlancer_r2,SQLancer,MySQL,2,54000,6904.999999999993
mysql_sqlancer_r2,SQLancer,MySQL,2,72000,6904.999999999993
mysql_sqlancer_r2,SQLancer,MySQL,2,86400,6904.999999999993
mysql_sqlancer_r3,SQLancer,MySQL,3,0,0.0
mysql_sqlancer_r3,SQLancer,MySQL,3,3600,6847.999999999973
mysql_sqlancer_r3,SQLancer,MySQL,3,10800,7062.999999999969
mysql_sqlancer_r3,SQLancer,MySQL,3,18000,7163.999999999989
mysql_sqlancer_r3,SQLancer,MySQL,3,28800,7163.999999999989
mysql_sqlancer_r3,SQLancer,MySQL,3,36000,7163.999999999989
mysql_sqlancer_r3,SQLancer,MySQL,3,43200,7163.999999999989
mysql_sqlancer_r3,SQLancer,MySQL,3,54000,7163.999999999989
mysql_sqlancer_r3,SQLancer,MySQL,3,72000,7163.999999999989
mysql_sqlancer_r3,SQLancer,MySQL,3,86400,7163.999999999989
mysql_sqlancer_r4,SQLancer,MySQL,4,0,0.0
mysql_sqlancer_r4,SQLancer,MySQL,4,3600,6823.999999999978
mysql_sqlancer_r4,SQLancer,MySQL,4,10800,7038.9999999999745
mysql_sqlancer_r4,SQLancer,MySQL,4,18000,7138.999999999974
mysql_sqlancer_r4,SQLancer,MySQL,4,28800,7138.999999999974
mysql_sqlancer_r4,SQLancer,MySQL,4,36000,7138.999999999974
mysql_sqlancer_r4,SQLancer,MySQL,4,43200,7138.999999999974
mysql_sqlancer_r4,SQLancer,MySQL,4,54000,7138.999999999974
mysql_sqlancer_r4,SQLancer,MySQL,4,72000,7138.999999999974
mysql_sqlancer_r4,SQLancer,MySQL,4,86400,7138.999999999974
mysql_sqlancer_r5,SQLancer,MySQL,5,0,0.0
mysql_sqlancer_r5,SQLancer,MySQL,5,3600,6740.999999999987
mysql_sqlancer_r5,SQLancer,MySQL,5,10800,6952.999999999983
mysql_sqlancer_r5,SQLancer,MySQL,5,18000,7051.999999999994
mysql_sqlancer_r5,SQLancer,MySQL,5,28800,7051.999999999994
mysql_sqlancer_r5,SQLancer,MySQL,5,36000,7051.999999999994
mysql_sqlancer_r5,SQLancer,MySQL,5,43200,7051.999999999994
mysql_sqlancer_r5,SQLancer,MySQL,5,54000,7051.999999999994
mysql_sqlancer_r5,SQLancer,MySQL,5,72000,7051.999999999994
mysql_sqlancer_r5,SQLancer,MySQL,5,86400,7051.999999999994
mariadb_sqleek_r1,SQLeek,MariaDB,1,0,50710.0
mariadb_sqleek_r1,SQLeek,MariaDB,1,3600,91414.99999999999
mariadb_sqleek_r1,SQLeek,MariaDB,1,10800,98038.0
mariadb_sqleek_r1,SQLeek,MariaDB,1,18000,100928.0
mariadb_sqleek_r1,SQLeek,MariaDB,1,28800,104417.0
mariadb_sqleek_r1,SQLeek,MariaDB,1,36000,105273.0
mariadb_sqleek_r1,SQLeek,MariaDB,1,43200,106576.0
mariadb_sqleek_r1,SQLeek,MariaDB,1,54000,107765.0
mariadb_sqleek_r1,SQLeek,MariaDB,1,72000,110659.0
mariadb_sqleek_r1,SQLeek,MariaDB,1,86400,111171.0
mariadb_sqleek_r2,SQLeek,MariaDB,2,0,50686.0
mariadb_sqleek_r2,SQLeek,MariaDB,2,3600,93046.0
mariadb_sqleek_r2,SQLeek,MariaDB,2,10800,99732.0
mariadb_sqleek_r2,SQLeek,MariaDB,2,18000,102780.99999999999
mariadb_sqleek_r2,SQLeek,MariaDB,2,28800,104929.0
mariadb_sqleek_r2,SQLeek,MariaDB,2,36000,105849.0
mariadb_sqleek_r2,SQLeek,MariaDB,2,43200,106910.0
mariadb_sqleek_r2,SQLeek,MariaDB,2,54000,109139.0
mariadb_sqleek_r2,SQLeek,MariaDB,2,72000,111712.0
mariadb_sqleek_r2,SQLeek,MariaDB,2,86400,112661.0
mariadb_sqleek_r3,SQLeek,MariaDB,3,0,0.0
mariadb_sqleek_r3,SQLeek,MariaDB,3,3600,3527.0
mariadb_sqleek_r3,SQLeek,MariaDB,3,10800,9168.0
mariadb_sqleek_r3,SQLeek,MariaDB,3,18000,13053.0
mariadb_sqleek_r3,SQLeek,MariaDB,3,28800,16585.0
mariadb_sqleek_r3,SQLeek,MariaDB,3,36000,18951.0
mariadb_sqleek_r3,SQLeek,MariaDB,3,43200,18951.0
mariadb_sqleek_r3,SQLeek,MariaDB,3,54000,20872.0
mariadb_sqleek_r3,SQLeek,MariaDB,3,72000,21105.0
mariadb_sqleek_r3,SQLeek,MariaDB,3,86400,21788.0
mariadb_sqleek_r4,SQLeek,MariaDB,4,0,0.0
mariadb_sqleek_r4,SQLeek,MariaDB,4,3600,3685.0
mariadb_sqleek_r4,SQLeek,MariaDB,4,10800,7875.0
mariadb_sqleek_r4,SQLeek,MariaDB,4,18000,12018.0
mariadb_sqleek_r4,SQLeek,MariaDB,4,28800,14492.0
mariadb_sqleek_r4,SQLeek,MariaDB,4,36000,16607.0
mariadb_sqleek_r4,SQLeek,MariaDB,4,43200,16607.0
mariadb_sqleek_r4,SQLeek,MariaDB,4,54000,18687.0
mariadb_sqleek_r4,SQLeek,MariaDB,4,72000,18846.0
mariadb_sqleek_r4,SQLeek,MariaDB,4,86400,19300.0
mariadb_sqleek_r5,SQLeek,MariaDB,5,0,0.0
mariadb_sqleek_r5,SQLeek,MariaDB,5,3600,3937.0
mariadb_sqleek_r5,SQLeek,MariaDB,5,10800,9550.0
mariadb_sqleek_r5,SQLeek,MariaDB,5,18000,13190.0
mariadb_sqleek_r5,SQLeek,MariaDB,5,28800,15490.0
mariadb_sqleek_r5,SQLeek,MariaDB,5,36000,17364.0
mariadb_sqleek_r5,SQLeek,MariaDB,5,43200,19273.0
mariadb_sqleek_r5,SQLeek,MariaDB,5,54000,21354.0
mariadb_sqleek_r5,SQLeek,MariaDB,5,72000,21354.0
mariadb_sqleek_r5,SQLeek,MariaDB,5,86400,22631.0
mariadb_aflgo_r1,AFLGo,MariaDB,1,0,47408.99999999999
mariadb_aflgo_r1,AFLGo,MariaDB,1,3600,48420.0
mariadb_aflgo_r1,AFLGo,MariaDB,1,10800,48684.999999999985
mariadb_aflgo_r1,AFLGo,MariaDB,1,18000,49371.0
mariadb_aflgo_r1,AFLGo,MariaDB,1,28800,49727.999999999985
mariadb_aflgo_r1,AFLGo,MariaDB,1,36000,49739.99999999999
mariadb_aflgo_r1,AFLGo,MariaDB,1,43200,49739.99999999999
mariadb_aflgo_r1,AFLGo,MariaDB,1,54000,49746.999999999985
mariadb_aflgo_r1,AFLGo,MariaDB,1,72000,49752.99999999998
mariadb_aflgo_r1,AFLGo,MariaDB,1,86400,49752.99999999998
mariadb_aflgo_r2,AFLGo,MariaDB,2,0,0.0
mariadb_aflgo_r2,AFLGo,MariaDB,2,3600,2052.0
mariadb_aflgo_r2,AFLGo,MariaDB,2,10800,4269.0
mariadb_aflgo_r2,AFLGo,MariaDB,2,18000,5950.0
mariadb_aflgo_r2,AFLGo,MariaDB,2,28800,8320.0
mariadb_aflgo_r2,AFLGo,MariaDB,2,36000,8591.0
mariadb_aflgo_r2,AFLGo,MariaDB,2,43200,9626.0
mariadb_aflgo_r2,AFLGo,MariaDB,2,54000,10556.0
mariadb_aflgo_r2,AFLGo,MariaDB,2,72000,10922.0
mariadb_aflgo_r2,AFLGo,MariaDB,2,86400,11871.0
mariadb_aflgo_r3,AFLGo,MariaDB,3,0,0.0
mariadb_aflgo_r3,AFLGo,MariaDB,3,3600,1728.0
mariadb_aflgo_r3,AFLGo,MariaDB,3,10800,4234.0
mariadb_aflgo_r3,AFLGo,MariaDB,3,18000,6152.0
mariadb_aflgo_r3,AFLGo,MariaDB,3,28800,7609.0
mariadb_aflgo_r3,AFLGo,MariaDB,3,36000,8754.0
mariadb_aflgo_r3,AFLGo,MariaDB,3,43200,10142.0
mariadb_aflgo_r3,AFLGo,MariaDB,3,54000,10479.0
mariadb_aflgo_r3,AFLGo,MariaDB,3,72000,11547.0
mariadb_aflgo_r3,AFLGo,MariaDB,3,86400,11937.0
mariadb_aflgo_r4,AFLGo,MariaDB,4,0,0.0
mariadb_aflgo_r4,AFLGo,MariaDB,4,3600,1899.0
mariadb_aflgo_r4,AFLGo,MariaDB,4,10800,4197.0
mariadb_aflgo_r4,AFLGo,MariaDB,4,18000,5903.0
mariadb_aflgo_r4,AFLGo,MariaDB,4,28800,8535.0
mariadb_aflgo_r4,AFLGo,MariaDB,4,36000,8951.0
mariadb_aflgo_r4,AFLGo,MariaDB,4,43200,9920.0
mariadb_aflgo_r4,AFLGo,MariaDB,4,54000,10674.0
mariadb_aflgo_r4,AFLGo,MariaDB,4,72000,11735.0
mariadb_aflgo_r4,AFLGo,MariaDB,4,86400,12087.0
mariadb_aflgo_r5,AFLGo,MariaDB,5,0,0.0
mariadb_aflgo_r5,AFLGo,MariaDB,5,3600,2384.0
mariadb_aflgo_r5,AFLGo,MariaDB,5,10800,3949.0
mariadb_aflgo_r5,AFLGo,MariaDB,5,18000,5773.0
mariadb_aflgo_r5,AFLGo,MariaDB,5,28800,7905.0
mariadb_aflgo_r5,AFLGo,MariaDB,5,36000,8647.0
mariadb_aflgo_r5,AFLGo,MariaDB,5,43200,9081.0
mariadb_aflgo_r5,AFLGo,MariaDB,5,54000,9955.0
mariadb_aflgo_r5,AFLGo,MariaDB,5,72000,11181.0
mariadb_aflgo_r5,AFLGo,MariaDB,5,86400,11754.0
mariadb_griffin_r1,Griffin,MariaDB,1,0,0.0
mariadb_griffin_r1,Griffin,MariaDB,1,3600,2028.0
mariadb_griffin_r1,Griffin,MariaDB,1,10800,4056.0
mariadb_griffin_r1,Griffin,MariaDB,1,18000,5931.0
mariadb_griffin_r1,Griffin,MariaDB,1,28800,7430.0
mariadb_griffin_r1,Griffin,MariaDB,1,36000,8033.0
mariadb_griffin_r1,Griffin,MariaDB,1,43200,9250.0
mariadb_griffin_r1,Griffin,MariaDB,1,54000,9670.0
mariadb_griffin_r1,Griffin,MariaDB,1,72000,10608.0
mariadb_griffin_r1,Griffin,MariaDB,1,86400,11520.0
mariadb_griffin_r2,Griffin,MariaDB,2,0,0.0
mariadb_griffin_r2,Griffin,MariaDB,2,3600,64026.999999999985
mariadb_griffin_r2,Griffin,MariaDB,2,10800,64996.99999999999
mariadb_griffin_r2,Griffin,MariaDB,2,18000,65228.999999999985
mariadb_griffin_r2,Griffin,MariaDB,2,28800,70534.0
mariadb_griffin_r2,Griffin,MariaDB,2,36000,70643.99999999999
mariadb_griffin_r2,Griffin,MariaDB,2,43200,71107.0
mariadb_griffin_r2,Griffin,MariaDB,2,54000,71473.99999999997
mariadb_griffin_r2,Griffin,MariaDB,2,72000,71562.99999999997
mariadb_griffin_r2,Griffin,MariaDB,2,86400,71766.0
mariadb_griffin_r3,Griffin,MariaDB,3,0,0.0
mariadb_griffin_r3,Griffin,MariaDB,3,3600,1674.0
mariadb_griffin_r3,Griffin,MariaDB,3,10800,3869.0
mariadb_griffin_r3,Griffin,MariaDB,3,18000,5303.0
mariadb_griffin_r3,Griffin,MariaDB,3,28800,7131.0
mariadb_griffin_r3,Griffin,MariaDB,3,36000,7802.0
mariadb_griffin_r3,Griffin,MariaDB,3,43200,8644.0
mariadb_griffin_r3,Griffin,MariaDB,3,54000,9992.0
mariadb_griffin_r3,Griffin,MariaDB,3,72000,10547.0
mariadb_griffin_r3,Griffin,MariaDB,3,86400,11263.0
mariadb_griffin_r4,Griffin,MariaDB,4,0,0.0
mariadb_griffin_r4,Griffin,MariaDB,4,3600,1409.0
mariadb_griffin_r4,Griffin,MariaDB,4,10800,3766.0
mariadb_griffin_r4,Griffin,MariaDB,4,18000,4980.0
mariadb_griffin_r4,Griffin,MariaDB,4,28800,7341.0
mariadb_griffin_r4,Griffin,MariaDB,4,36000,8045.0
mariadb_griffin_r4,Griffin,MariaDB,4,43200,8308.0
mariadb_griffin_r4,Griffin,MariaDB,4,54000,9343.0
mariadb_griffin_r4,Griffin,MariaDB,4,72000,10258.0
mariadb_griffin_r4,Griffin,MariaDB,4,86400,10874.0
mariadb_griffin_r5,Griffin,MariaDB,5,0,0.0
mariadb_griffin_r5,Griffin,MariaDB,5,3600,1604.0
mariadb_griffin_r5,Griffin,MariaDB,5,10800,3877.0
mariadb_griffin_r5,Griffin,MariaDB,5,18000,5705.0
mariadb_griffin_r5,Griffin,MariaDB,5,28800,7156.0
mariadb_griffin_r5,Griffin,MariaDB,5,36000,8199.0
mariadb_griffin_r5,Griffin,MariaDB,5,43200,9036.0
mariadb_griffin_r5,Griffin,MariaDB,5,54000,9425.0
mariadb_griffin_r5,Griffin,MariaDB,5,72000,10969.0
mariadb_griffin_r5,Griffin,MariaDB,5,86400,11141.0
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,0,0.0
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,3600,64366.999999999985
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,10800,66217.99999999999
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,18000,67437.99999999999
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,28800,67733.99999999999
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,36000,67743.0
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,43200,68113.0
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,54000,68122.99999999999
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,72000,68154.0
mariadb_squirrel_r1,SQUIRREL,MariaDB,1,86400,69343.99999999999
mariadb_squirrel_r2,SQUIRREL,MariaDB,2,0,0.0
mariadb_squirrel_r2,SQUIRREL,MariaDB,2,3600,1340.0
mariadb_squirrel_r2,SQUIRREL,MariaDB,2,10800,3630.0
mariadb_squirrel_r2,SQUIRREL,MariaDB,2,18000,5372.0
mariadb_squirrel_r2,SQUIRREL,MariaDB,2,28800,6775.0
mariadb_squirrel_r2,SQUIRREL,MariaDB,2,36000,7423.0
mariadb_squirrel_r2,SQUIRREL,MariaDB,2,43200,8297.0
mariadb_squirrel_r2,SQUIRREL,MariaDB,2,54000,9327.0
mariadb_squirrel_r2,SQUIRREL,MariaDB,2,72000,9938.0
mariadb_squirrel_r2,SQUIRREL,MariaDB,2,86400,10799.0
mariadb_squirrel_r3,SQUIRREL,MariaDB,3,0,0.0
mariadb_squirrel_r3,SQUIRREL,MariaDB,3,3600,1672.0
mariadb_squirrel_r3,SQUIRREL,MariaDB,3,10800,3926.0
mariadb_squirrel_r3,SQUIRREL,MariaDB,3,18000,5234.0
mariadb_squirrel_r3,SQUIRREL,MariaDB,3,28800,6479.0
mariadb_squirrel_r3,SQUIRREL,MariaDB,3,36000,8008.0
mariadb_squirrel_r3,SQUIRREL,MariaDB,3,43200,8182.0
mariadb_squirrel_r3,SQUIRREL,MariaDB,3,54000,8995.0
mariadb_squirrel_r3,SQUIRREL,MariaDB,3,72000,9570.0
mariadb_squirrel_r3,SQUIRREL,MariaDB,3,86400,10451.0
mariadb_squirrel_r4,SQUIRREL,MariaDB,4,0,0.0
mariadb_squirrel_r4,SQUIRREL,MariaDB,4,3600,1849.0
mariadb_squirrel_r4,SQUIRREL,MariaDB,4,10800,3586.0
mariadb_squirrel_r4,SQUIRREL,MariaDB,4,18000,5231.0
mariadb_squirrel_r4,SQUIRREL,MariaDB,4,28800,6706.0
mariadb_squirrel_r4,SQUIRREL,MariaDB,4,36000,7001.0
mariadb_squirrel_r4,SQUIRREL,MariaDB,4,43200,8531.0
mariadb_squirrel_r4,SQUIRREL,MariaDB,4,54000,8690.0
mariadb_squirrel_r4,SQUIRREL,MariaDB,4,72000,10214.0
