run_id,tool,dbms,repeat_id,elapsed_min,risk_branches_hit,target_region_branch_coverage,risk_targets_hit,target_function_hit_rate,global_branches_hit,global_branch_coverage,risk_branches_total,risk_targets_total,global_branches_total,time_to_first_risk_target_sec,time_to_50pct_risk_targets_sec
postgresql_sqlancer_r2,SQLancer,PostgreSQL,2,1200,566.272,0.175,7.666666666666663,0.1666666666666666,169877.44833333333,0.6808333333333333,,,,,
postgresql_sqlancer_r2,SQLancer,PostgreSQL,2,1440,566.272,0.175,7.666666666666663,0.1666666666666666,169877.44833333333,0.6808333333333333,,,,,
postgresql_sqlancer_r3,SQLancer,PostgreSQL,3,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
postgresql_sqlancer_r3,SQLancer,PostgreSQL,3,60,512.34133333333321536,0.1583333333333333,6.708333333333331,0.1458333333333333,162080.13583333333,0.6495833333333333,,,,,
postgresql_sqlancer_r3,SQLancer,PostgreSQL,3,180,512.34133333333321536,0.1583333333333333,6.708333333333331,0.1458333333333333,167174.38,0.67,,,,,
postgresql_sqlancer_r3,SQLancer,PostgreSQL,3,300,539.30666666666643072,0.1666666666666666,7.666666666666663,0.1666666666666666,169565.55583333332,0.6795833333333333,,,,,
postgresql_sqlancer_r3,SQLancer,PostgreSQL,3,480,539.30666666666643072,0.1666666666666666,7.666666666666663,0.1666666666666666,169565.55583333332,0.6795833333333333,,,,,
postgresql_sqlancer_r3,SQLancer,PostgreSQL,3,600,539.30666666666643072,0.1666666666666666,7.666666666666663,0.1666666666666666,169565.55583333332,0.6795833333333333,,,,,
postgresql_sqlancer_r3,SQLancer,PostgreSQL,3,720,539.30666666666643072,0.1666666666666666,7.666666666666663,0.1666666666666666,169565.55583333332,0.6795833333333333,,,,,
postgresql_sqlancer_r3,SQLancer,PostgreSQL,3,900,539.30666666666643072,0.1666666666666666,7.666666666666663,0.1666666666666666,169565.55583333332,0.6795833333333333,,,,,
postgresql_sqlancer_r3,SQLancer,PostgreSQL,3,1200,539.30666666666643072,0.1666666666666666,7.666666666666663,0.1666666666666666,169565.55583333332,0.6795833333333333,,,,,
postgresql_sqlancer_r3,SQLancer,PostgreSQL,3,1440,539.30666666666643072,0.1666666666666666,7.666666666666663,0.1666666666666666,169565.55583333332,0.6795833333333333,,,,,
postgresql_sqlancer_r4,SQLancer,PostgreSQL,4,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
postgresql_sqlancer_r4,SQLancer,PostgreSQL,4,60,485.376,0.15,6.708333333333331,0.1458333333333333,161976.17166666666,0.6491666666666667,,,,,
postgresql_sqlancer_r4,SQLancer,PostgreSQL,4,180,485.376,0.15,6.708333333333331,0.1458333333333333,167070.41583333333,0.6695833333333333,,,,,
postgresql_sqlancer_r4,SQLancer,PostgreSQL,4,300,512.34133333333321536,0.1583333333333333,7.666666666666663,0.1666666666666666,169461.59166666667,0.6791666666666667,,,,,
postgresql_sqlancer_r4,SQLancer,PostgreSQL,4,480,512.34133333333321536,0.1583333333333333,7.666666666666663,0.1666666666666666,169461.59166666667,0.6791666666666667,,,,,
postgresql_sqlancer_r4,SQLancer,PostgreSQL,4,600,512.34133333333321536,0.1583333333333333,7.666666666666663,0.1666666666666666,169461.59166666667,0.6791666666666667,,,,,
postgresql_sqlancer_r4,SQLancer,PostgreSQL,4,720,512.34133333333321536,0.1583333333333333,7.666666666666663,0.1666666666666666,169461.59166666667,0.6791666666666667,,,,,
postgresql_sqlancer_r4,SQLancer,PostgreSQL,4,900,512.34133333333321536,0.1583333333333333,7.666666666666663,0.1666666666666666,169461.59166666667,0.6791666666666667,,,,,
postgresql_sqlancer_r4,SQLancer,PostgreSQL,4,1200,512.34133333333321536,0.1583333333333333,7.666666666666663,0.1666666666666666,169461.59166666667,0.6791666666666667,,,,,
postgresql_sqlancer_r4,SQLancer,PostgreSQL,4,1440,512.34133333333321536,0.1583333333333333,7.666666666666663,0.1666666666666666,169461.59166666667,0.6791666666666667,,,,,
postgresql_sqlancer_r5,SQLancer,PostgreSQL,5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
postgresql_sqlancer_r5,SQLancer,PostgreSQL,5,60,566.272,0.175,7.666666666666663,0.1666666666666666,162392.02833333335,0.6508333333333334,,,,,
postgresql_sqlancer_r5,SQLancer,PostgreSQL,5,180,566.272,0.175,7.666666666666663,0.1666666666666666,167486.2725,0.67125,,,,,
postgresql_sqlancer_r5,SQLancer,PostgreSQL,5,300,593.2373333333331648,0.1833333333333333,8.625,0.1875,169877.44833333333,0.6808333333333333,,,,,
postgresql_sqlancer_r5,SQLancer,PostgreSQL,5,480,593.2373333333331648,0.1833333333333333,8.625,0.1875,169877.44833333333,0.6808333333333333,,,,,
postgresql_sqlancer_r5,SQLancer,PostgreSQL,5,600,593.2373333333331648,0.1833333333333333,8.625,0.1875,169877.44833333333,0.6808333333333333,,,,,
postgresql_sqlancer_r5,SQLancer,PostgreSQL,5,720,593.2373333333331648,0.1833333333333333,8.625,0.1875,169877.44833333333,0.6808333333333333,,,,,
postgresql_sqlancer_r5,SQLancer,PostgreSQL,5,900,593.2373333333331648,0.1833333333333333,8.625,0.1875,169877.44833333333,0.6808333333333333,,,,,
postgresql_sqlancer_r5,SQLancer,PostgreSQL,5,1200,593.2373333333331648,0.1833333333333333,8.625,0.1875,169877.44833333333,0.6808333333333333,,,,,
postgresql_sqlancer_r5,SQLancer,PostgreSQL,5,1440,593.2373333333331648,0.1833333333333333,8.625,0.1875,169877.44833333333,0.6808333333333333,,,,,
mysql_sqleek_full_r1,SQLeek,MySQL,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
mysql_sqleek_full_r1,SQLeek,MySQL,1,60,2061.9999999999995,0.4480660582355497,895.8625162127108,0.6199740596627756,104887.0,0.3208102916707448,,,,,
mysql_sqleek_full_r1,SQLeek,MySQL,1,180,2246.0,0.4880486744893524,920.2269779507131,0.6368352788586251,112511.0,0.344129269844377,,,,,
mysql_sqleek_full_r1,SQLeek,MySQL,1,300,2313.0000000000005,0.5026075619295959,933.3463035019456,0.6459143968871596,116614.0,0.3566788196143682,,,,,
mysql_sqleek_full_r1,SQLeek,MySQL,1,480,2442.0,0.530638852672751,978.3268482490272,0.6770428015564203,121362.99999999996,0.3712042429284525,,,,,
mysql_sqleek_full_r1,SQLeek,MySQL,1,600,2479.0,0.5386788352890047,982.0752269779508,0.6796368352788587,122495.0,0.3746666095722815,,,,,
mysql_sqleek_full_r1,SQLeek,MySQL,1,720,2495.0,0.5421555845284659,983.9494163424124,0.6809338521400778,122732.0,0.3753915043554859,,,,,
mysql_sqleek_full_r1,SQLeek,MySQL,1,900,2527.0000000000005,0.5491090830073881,983.9494163424124,0.6809338521400778,123488.0,0.3777038269550749,,,,,
mysql_sqleek_full_r1,SQLeek,MySQL,1,1200,2609.0,0.5669274228596263,993.3203631647212,0.6874189364461738,125089.0,0.3826006900264265,,,,,
mysql_sqleek_full_r1,SQLeek,MySQL,1,1440,2649.0,0.575619295958279,993.3203631647212,0.6874189364461738,125973.99999999996,0.3853075756092786,,,,,
mysql_sqlaser_r1,SQLaser,MySQL,1,0,781.9999999999998,0.1699261190786614,453.55382619974057,0.3138780804150454,51555.0,0.1576875550553,,,,,
mysql_sqlaser_r1,SQLaser,MySQL,1,60,1781.0,0.3870056497175141,768.4176394293125,0.5317769130998703,92147.0,0.2818433737887834,,,,,
mysql_sqlaser_r1,SQLaser,MySQL,1,180,1878.9999999999995,0.4083007388092133,798.4046692607004,0.5525291828793775,95670.0,0.2926189194479788,,,,,
mysql_sqlaser_r1,SQLaser,MySQL,1,300,1960.0,0.4259017818339852,819.0207522697795,0.5667963683527886,99140.0,0.3032323578349809,,,,,
mysql_sqlaser_r1,SQLaser,MySQL,1,480,2056.9999999999995,0.4469795740982181,852.7561608300908,0.5901426718547341,102688.0,0.3140843691886072,,,,,
mysql_sqlaser_r1,SQLaser,MySQL,1,600,2079.0,0.4517601043024772,856.5045395590142,0.5927367055771725,103902.0,0.3177975433101693,,,,,
mysql_sqlaser_r1,SQLaser,MySQL,1,720,2093.0,0.4548022598870056,856.5045395590142,0.5927367055771725,104957.0,0.3210243956151512,,,,,
mysql_sqlaser_r1,SQLaser,MySQL,1,900,2111.0,0.4587136027813994,856.5045395590142,0.5927367055771725,106083.0,0.3244684104923167,,,,,
mysql_sqlaser_r1,SQLaser,MySQL,1,1200,2148.0,0.4667535853976532,858.378728923476,0.5940337224383917,107473.0,0.328719903102672,,,,,
mysql_sqlaser_r1,SQLaser,MySQL,1,1440,2160.9999999999995,0.4695784441547153,860.2529182879377,0.5953307392996109,107970.0,0.3302400411079573,,,,,
mysql_sqlaser_r3,SQLaser,MySQL,3,0,781.9999999999998,0.1699261190786614,453.55382619974057,0.3138780804150454,51518.99999999997,0.1575774444553195,,,,,
mysql_sqlaser_r3,SQLaser,MySQL,3,60,1789.0,0.3887440243372447,783.4111543450065,0.5421530479896238,92045.0,0.2815313937555055,,,,,
mysql_sqlaser_r3,SQLaser,MySQL,3,180,1909.0,0.4148196436332029,804.0272373540856,0.556420233463035,99181.0,0.3033577615738475,,,,,
mysql_sqlaser_r3,SQLaser,MySQL,3,300,2006.0,0.4358974358974359,824.6433203631647,0.5706874189364461,101312.0,0.3098756973671332,,,,,
mysql_sqlaser_r3,SQLaser,MySQL,3,480,2116.0,0.459800086918731,852.7561608300908,0.5901426718547341,103018.0,0.3150937163550945,,,,,
mysql_sqlaser_r3,SQLaser,MySQL,3,600,2146.0,0.4663189917427205,860.2529182879377,0.5953307392996109,104175.0,0.3186325486933542,,,,,
mysql_sqlaser_r3,SQLaser,MySQL,3,720,2163.0,0.470013037809648,862.1271076523994,0.5966277561608301,104447.0,0.3194644954487619,,,,,
mysql_sqlaser_r3,SQLaser,MySQL,3,900,2189.0,0.4756627553237723,865.875486381323,0.5992217898832685,105497.0,0.3226760546148576,,,,,
mysql_sqlaser_r3,SQLaser,MySQL,3,1200,2234.9999999999995,0.4856584093872229,877.1206225680933,0.6070038910505836,106791.0,0.3266339189585984,,,,,
mysql_sqlaser_r3,SQLaser,MySQL,3,1440,2241.9999999999995,0.4871794871794871,880.8690012970169,0.6095979247730221,107366.0,0.328392629930508,,,,,
mysql_sqlaser_r4,SQLaser,MySQL,4,0,781.9999999999998,0.1699261190786614,453.55382619974057,0.3138780804150454,51527.99999999998,0.1576049721053146,,,,,
mysql_sqlaser_r4,SQLaser,MySQL,4,60,1823.0,0.3961321164710995,781.5369649805447,0.5408560311284046,91945.0,0.2812255309777821,,,,,
mysql_sqlaser_r4,SQLaser,MySQL,4,180,2022.0,0.439374185136897,834.0142671854734,0.5771725032425421,97551.99999999996,0.2983752569247332,,,,,
mysql_sqlaser_r4,SQLaser,MySQL,4,300,2070.0,0.4498044328552803,839.6368352788587,0.5810635538261998,99878.0,0.3054896251345796,,,,,
mysql_sqlaser_r4,SQLaser,MySQL,4,480,2130.9999999999995,0.4630595393307257,869.6238651102464,0.6018158236057068,102786.0,0.3143841147107761,,,,,
mysql_sqlaser_r4,SQLaser,MySQL,4,600,2150.0,0.4671881790525858,877.1206225680933,0.6070038910505836,103402.0,0.3162682294215523,,,,,
mysql_sqlaser_r4,SQLaser,MySQL,4,720,2166.0,0.4706649282920469,880.8690012970169,0.6095979247730221,103785.0,0.3174396838602329,,,,,
mysql_sqlaser_r4,SQLaser,MySQL,4,900,2193.9999999999995,0.4767492394611038,890.2399481193256,0.6160830090791181,105184.99999999996,0.3217217627483605,,,,,
mysql_sqlaser_r4,SQLaser,MySQL,4,1200,2201.0,0.4782703172533681,890.2399481193256,0.6160830090791181,105827.0,0.3236854017813448,,,,,
mysql_sqlaser_r4,SQLaser,MySQL,4,1440,2206.0,0.4793568013906997,890.2399481193256,0.6160830090791181,106167.0,0.3247253352256044,,,,,
mysql_sqlaser_r5,SQLaser,MySQL,5,0,781.9999999999998,0.1699261190786614,453.55382619974057,0.3138780804150454,51562.99999999998,0.1577120240775178,,,,,
mysql_sqlaser_r5,SQLaser,MySQL,5,60,1344.9999999999998,0.292264232942199,652.2178988326848,0.4513618677042801,71772.0,0.2195238328276402,,,,,
mysql_sqlaser_r5,SQLaser,MySQL,5,180,1849.0,0.4017818339852238,789.0337224383916,0.5460440985732814,89505.0,0.2737624792013311,,,,,
mysql_sqlaser_r5,SQLaser,MySQL,5,300,1924.0,0.4180790960451977,807.7756160830091,0.5590142671854734,94714.99999999996,0.2896979299207203,,,,,
mysql_sqlaser_r5,SQLaser,MySQL,5,480,2042.0,0.4437201216862234,830.2658884565499,0.5745784695201037,98561.0,0.3014614123519624,,,,,
mysql_sqlaser_r5,SQLaser,MySQL,5,600,2075.0,0.4508909169926119,830.2658884565499,0.5745784695201037,99934.99999999996,0.3056639669178819,,,,,
mysql_sqlaser_r5,SQLaser,MySQL,5,720,2082.9999999999995,0.4526292916123424,834.0142671854734,0.5771725032425421,100527.0,0.3074746745620045,,,,,
mysql_sqlaser_r5,SQLaser,MySQL,5,900,2103.9999999999995,0.4571925249891351,852.7561608300908,0.5901426718547341,101579.0,0.3106923509836547,,,,,
mysql_sqlaser_r5,SQLaser,MySQL,5,1200,2159.0,0.4691438504997827,865.875486381323,0.5992217898832685,103510.0,0.3165985612214936,,,,,
mysql_sqlaser_r5,SQLaser,MySQL,5,1440,2172.0,0.4719687092568448,865.875486381323,0.5992217898832685,104020.0,0.3181584613878829,,,,,
mysql_aflgo_r1,AFLGo,MySQL,1,0,1171.9999999999998,0.2546718817905258,580.9987029831387,0.4020752269779507,63501.99999999999,0.1942289811099148,,,,,
mysql_aflgo_r1,AFLGo,MySQL,1,60,1171.9999999999998,0.2546718817905258,580.9987029831387,0.4020752269779507,64047.00000000001,0.1958959332485074,,,,,
mysql_aflgo_r1,AFLGo,MySQL,1,180,1171.9999999999998,0.2546718817905258,580.9987029831387,0.4020752269779507,64146.99999999997,0.1962017960262307,,,,,
mysql_aflgo_r1,AFLGo,MySQL,1,300,1171.9999999999998,0.2546718817905258,580.9987029831387,0.4020752269779507,64159.0,0.1962384995595576,,,,,
mysql_aflgo_r1,AFLGo,MySQL,1,480,1171.9999999999998,0.2546718817905258,580.9987029831387,0.4020752269779507,64165.0,0.196256851326221,,,,,
mysql_aflgo_r1,AFLGo,MySQL,1,600,1171.9999999999998,0.2546718817905258,580.9987029831387,0.4020752269779507,64185.00000000001,0.1963180238817657,,,,,
mysql_aflgo_r1,AFLGo,MySQL,1,720,1171.9999999999998,0.2546718817905258,580.9987029831387,0.4020752269779507,64212.99999999999,0.1964036654595282,,,,,
mysql_aflgo_r1,AFLGo,MySQL,1,900,1171.9999999999998,0.2546718817905258,580.9987029831387,0.4020752269779507,64221.99999999999,0.1964311931095233,,,,,
mysql_aflgo_r1,AFLGo,MySQL,1,1200,1171.9999999999998,0.2546718817905258,580.9987029831387,0.4020752269779507,64222.99999999998,0.1964342517373005,,,,,
mysql_aflgo_r1,AFLGo,MySQL,1,1440,1171.9999999999998,0.2546718817905258,580.9987029831387,0.4020752269779507,64228.99999999997,0.1964526035039639,,,,,
mysql_griffin_r1,Griffin,MySQL,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
mysql_griffin_r1,Griffin,MySQL,1,60,1120.9999999999995,0.2435897435897435,485.9999999999999,0.3363321799307958,61475.99999999999,0.1880322012332387,,,,,
mysql_griffin_r1,Griffin,MySQL,1,180,1349.9999999999998,0.2933507170795306,544.0,0.3764705882352941,63110.99999999999,0.1930330576490163,,,,,
mysql_griffin_r1,Griffin,MySQL,1,300,1380.9999999999998,0.3000869187309865,551.0,0.3813148788927336,64144.0,0.1961926201428991,,,,,
mysql_griffin_r1,Griffin,MySQL,1,480,1395.0,0.303129074315515,551.0,0.3813148788927336,64144.0,0.1961926201428991,,,,,
mysql_griffin_r1,Griffin,MySQL,1,600,1395.0,0.303129074315515,551.0,0.3813148788927336,64144.0,0.1961926201428991,,,,,
mysql_griffin_r1,Griffin,MySQL,1,720,1395.0,0.303129074315515,554.9999999999999,0.3840830449826989,64230.99999999999,0.1964587207595184,,,,,
mysql_griffin_r1,Griffin,MySQL,1,900,1399.0000000000002,0.3039982616253803,554.9999999999999,0.3840830449826989,64230.99999999999,0.1964587207595184,,,,,
mysql_griffin_r1,Griffin,MySQL,1,1200,1404.0,0.3050847457627119,554.9999999999999,0.3840830449826989,64366.99999999997,0.1968746941372222,,,,,
mysql_griffin_r1,Griffin,MySQL,1,1440,1404.0,0.3050847457627119,554.9999999999999,0.3840830449826989,64366.99999999997,0.1968746941372222,,,,,
mysql_griffin_r2,Griffin,MySQL,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
mysql_griffin_r2,Griffin,MySQL,2,60,1138.9999999999998,0.2475010864841373,479.0,0.3314878892733564,60673.99999999999,0.185579181755897,,,,,
mysql_griffin_r2,Griffin,MySQL,2,180,1362.9999999999995,0.2961755758365927,534.0,0.3695501730103806,62135.99999999998,0.1900508955662131,,,,,
mysql_griffin_r2,Griffin,MySQL,2,300,1405.0,0.3053020425901782,534.0,0.3695501730103806,62455.99999999998,0.191029656454928,,,,,
mysql_griffin_r2,Griffin,MySQL,2,480,1418.9999999999998,0.3083441981747066,536.0,0.3709342560553633,63431.99999999997,0.1940148771655084,,,,,
mysql_griffin_r2,Griffin,MySQL,2,600,1418.9999999999998,0.3083441981747066,541.0,0.3743944636678201,63431.99999999997,0.1940148771655084,,,,,
mysql_griffin_r2,Griffin,MySQL,2,720,1418.9999999999998,0.3083441981747066,542.0,0.3750865051903114,63431.99999999997,0.1940148771655084,,,,,
mysql_griffin_r2,Griffin,MySQL,2,900,1424.9999999999995,0.3096479791395045,542.0,0.3750865051903114,63562.0,0.1944124987765489,,,,,
mysql_griffin_r2,Griffin,MySQL,2,1200,1424.9999999999995,0.3096479791395045,542.9999999999999,0.3757785467128027,63562.0,0.1944124987765489,,,,,
mysql_griffin_r2,Griffin,MySQL,2,1440,1424.9999999999995,0.3096479791395045,542.9999999999999,0.3757785467128027,63562.0,0.1944124987765489,,,,,
mysql_griffin_r3,Griffin,MySQL,3,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
mysql_griffin_r3,Griffin,MySQL,3,60,1125.9999999999995,0.2446762277270751,489.00000000000006,0.3384083044982699,60541.99999999999,0.1851754428893021,,,,,
mysql_griffin_r3,Griffin,MySQL,3,180,1344.9999999999998,0.292264232942199,536.9999999999999,0.3716262975778546,61694.99999999998,0.1887020407164529,,,,,
mysql_griffin_r3,Griffin,MySQL,3,300,1386.9999999999998,0.3013906996957844,548.0,0.3792387543252595,62796.99999999998,0.1920726485269648,,,,,
mysql_griffin_r3,Griffin,MySQL,3,480,1388.9999999999998,0.301825293350717,548.0,0.3792387543252595,62796.99999999998,0.1920726485269648,,,,,
mysql_griffin_r3,Griffin,MySQL,3,600,1395.0,0.303129074315515,548.0,0.3792387543252595,62796.99999999998,0.1920726485269648,,,,,
mysql_griffin_r3,Griffin,MySQL,3,720,1395.0,0.303129074315515,551.0,0.3813148788927336,62816.99999999999,0.1921338210825095,,,,,
mysql_griffin_r3,Griffin,MySQL,3,900,1395.0,0.303129074315515,551.0,0.3813148788927336,62816.99999999999,0.1921338210825095,,,,,
mysql_griffin_r3,Griffin,MySQL,3,1200,1402.9999999999998,0.3048674489352455,551.0,0.3813148788927336,62816.99999999999,0.1921338210825095,,,,,
mysql_griffin_r3,Griffin,MySQL,3,1440,1402.9999999999998,0.3048674489352455,551.0,0.3813148788927336,62934.99999999999,0.1924947391602231,,,,,
mysql_griffin_r4,Griffin,MySQL,4,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
mysql_griffin_r4,Griffin,MySQL,4,60,1131.0,0.2457627118644068,489.00000000000006,0.3384083044982699,60074.99999999998,0.1837470637173338,,,,,
mysql_griffin_r4,Griffin,MySQL,4,180,1349.9999999999998,0.2933507170795306,541.0,0.3743944636678201,62373.99999999998,0.1907788489771948,,,,,
mysql_griffin_r4,Griffin,MySQL,4,300,1380.9999999999998,0.3000869187309865,547.0,0.3785467128027682,62507.99999999999,0.1911887050993442,,,,,
mysql_griffin_r4,Griffin,MySQL,4,480,1399.0000000000002,0.3039982616253803,551.0,0.3813148788927336,62777.99999999999,0.1920145345991974,,,,,
mysql_griffin_r4,Griffin,MySQL,4,600,1404.0,0.3050847457627119,551.0,0.3813148788927336,62777.99999999999,0.1920145345991974,,,,,
mysql_griffin_r4,Griffin,MySQL,4,720,1404.0,0.3050847457627119,554.9999999999999,0.3840830449826989,62945.0,0.1925253254379955,,,,,
mysql_griffin_r4,Griffin,MySQL,4,900,1409.0,0.3061712299000435,554.9999999999999,0.3840830449826989,62945.0,0.1925253254379955,,,,,
mysql_griffin_r4,Griffin,MySQL,4,1200,1409.9999999999998,0.3063885267275097,554.9999999999999,0.3840830449826989,62945.0,0.1925253254379955,,,,,
mysql_griffin_r4,Griffin,MySQL,4,1440,1409.9999999999998,0.3063885267275097,554.9999999999999,0.3840830449826989,63131.99999999999,0.1930972888323382,,,,,
mysql_griffin_r5,Griffin,MySQL,5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
mysql_griffin_r5,Griffin,MySQL,5,60,1129.9999999999998,0.2455454150369404,493.0,0.3411764705882353,62758.99999999998,0.1919564206714299,,,,,
mysql_griffin_r5,Griffin,MySQL,5,180,1348.0,0.292916123424598,548.9999999999999,0.3799307958477508,63972.99999999998,0.195669594792992,,,,,
mysql_griffin_r5,Griffin,MySQL,5,300,1379.0,0.2996523250760539,556.0,0.3847750865051903,64350.0,0.1968226974650093,,,,,
mysql_griffin_r5,Griffin,MySQL,5,480,1402.9999999999998,0.3048674489352455,556.0,0.3847750865051903,64350.0,0.1968226974650093,,,,,
mysql_griffin_r5,Griffin,MySQL,5,600,1402.9999999999998,0.3048674489352455,556.0,0.3847750865051903,65226.99999999999,0.1995051140256435,,,,,
mysql_griffin_r5,Griffin,MySQL,5,720,1402.9999999999998,0.3048674489352455,558.0,0.386159169550173,65244.99999999999,0.1995601693256337,,,,,
mysql_griffin_r5,Griffin,MySQL,5,900,1409.0,0.3061712299000435,558.0,0.386159169550173,65244.99999999999,0.1995601693256337,,,,,
mysql_griffin_r5,Griffin,MySQL,5,1200,1409.0,0.3061712299000435,558.0,0.386159169550173,65267.00000000001,0.1996274591367329,,,,,
mysql_griffin_r5,Griffin,MySQL,5,1440,1409.0,0.3061712299000435,558.0,0.386159169550173,65267.00000000001,0.1996274591367329,,,,,
mysql_squirrel_r1,SQUIRREL,MySQL,1,60,1037.0,0.2253368100825728,536.018158236057,0.37094682230869,56584.0,0.1730693941470099,,,,,
mysql_squirrel_r1,SQUIRREL,MySQL,1,180,1258.0,0.2733594089526293,582.8728923476006,0.4033722438391699,58366.0,0.1785198688460409,,,,,
mysql_squirrel_r1,SQUIRREL,MySQL,1,300,1280.9999999999998,0.2783572359843546,584.7470817120623,0.4046692607003891,58631.99999999998,0.1793334638347851,,,,,
mysql_squirrel_r1,SQUIRREL,MySQL,1,480,1290.0,0.2803129074315515,584.7470817120623,0.4046692607003891,58698.99999999999,0.1795383918958598,,,,,
mysql_squirrel_r1,SQUIRREL,MySQL,1,600,1290.0,0.2803129074315515,584.7470817120623,0.4046692607003891,58712.00000000001,0.1795781540569639,,,,,
mysql_squirrel_r1,SQUIRREL,MySQL,1,720,1291.9999999999998,0.2807475010864841,584.7470817120623,0.4046692607003891,58721.99999999999,0.1796087403347362,,,,,
mysql_squirrel_r1,SQUIRREL,MySQL,1,900,1296.0,0.2816166883963494,584.7470817120623,0.4046692607003891,58727.00000000001,0.1796240334736224,,,,,
mysql_squirrel_r1,SQUIRREL,MySQL,1,1200,1308.0,0.2842242503259452,592.2438391699092,0.4098573281452659,60110.99999999997,0.1838571743173142,,,,,
mysql_squirrel_r1,SQUIRREL,MySQL,1,1440,1308.0,0.2842242503259452,592.2438391699092,0.4098573281452659,60129.99999999999,0.1839152882450817,,,,,
mysql_squirrel_r2,SQUIRREL,MySQL,2,60,1054.9999999999998,0.2292481529769665,528.5214007782101,0.3657587548638132,56700.99999999998,0.1734272535969462,,,,,
mysql_squirrel_r2,SQUIRREL,MySQL,2,180,1264.0,0.2746631899174272,592.2438391699092,0.4098573281452659,58519.99999999999,0.1789908975237349,,,,,
mysql_squirrel_r2,SQUIRREL,MySQL,2,300,1296.9999999999998,0.2818339852238157,592.2438391699092,0.4098573281452659,58952.99999999997,0.1803152833512772,,,,,
mysql_squirrel_r2,SQUIRREL,MySQL,2,480,1298.9999999999995,0.2822685788787483,592.2438391699092,0.4098573281452659,58963.99999999998,0.1803489282568268,,,,,
mysql_squirrel_r2,SQUIRREL,MySQL,2,600,1306.0,0.2837896566710126,592.2438391699092,0.4098573281452659,58998.0,0.1804529216012528,,,,,
mysql_squirrel_r2,SQUIRREL,MySQL,2,720,1312.0,0.2850934376358105,599.7405966277562,0.4150453955901427,59033.99999999999,0.1805630322012332,,,,,
mysql_squirrel_r2,SQUIRREL,MySQL,2,900,1313.0,0.2853107344632768,599.7405966277562,0.4150453955901427,59062.99999999999,0.180651732406773,,,,,
mysql_squirrel_r2,SQUIRREL,MySQL,2,1200,1317.9999999999998,0.2863972186006084,599.7405966277562,0.4150453955901427,59112.99999999999,0.1808046637956347,,,,,
mysql_squirrel_r2,SQUIRREL,MySQL,2,1440,1317.9999999999998,0.2863972186006084,599.7405966277562,0.4150453955901427,59160.99999999998,0.1809514779289419,,,,,
mysql_squirrel_r3,SQUIRREL,MySQL,3,60,1044.9999999999998,0.2270751847023033,528.5214007782101,0.3657587548638132,56809.99999999998,0.1737606440246647,,,,,
mysql_squirrel_r3,SQUIRREL,MySQL,3,180,1190.0,0.2585832246849196,586.621271076524,0.4059662775616083,57666.0,0.1763788294019771,,,,,
mysql_squirrel_r3,SQUIRREL,MySQL,3,300,1236.9999999999995,0.2687961755758365,590.3696498054475,0.4085603112840467,57919.99999999999,0.1771557208573945,,,,,
mysql_squirrel_r3,SQUIRREL,MySQL,3,480,1245.9999999999998,0.2707518470230334,590.3696498054475,0.4085603112840467,57958.99999999997,0.1772750073407066,,,,,
mysql_squirrel_r3,SQUIRREL,MySQL,3,600,1245.9999999999998,0.2707518470230334,590.3696498054475,0.4085603112840467,57967.99999999998,0.1773025349907017,,,,,
mysql_squirrel_r3,SQUIRREL,MySQL,3,720,1262.0,0.2742285962624946,590.3696498054475,0.4085603112840467,58229.99999999997,0.178103895468337,,,,,
mysql_squirrel_r3,SQUIRREL,MySQL,3,900,1262.0,0.2742285962624946,590.3696498054475,0.4085603112840467,58245.0,0.1781497748849956,,,,,
mysql_squirrel_r3,SQUIRREL,MySQL,3,1200,1262.9999999999998,0.2744458930899608,590.3696498054475,0.4085603112840467,58289.00000000001,0.1782843545071939,,,,,
mysql_squirrel_r3,SQUIRREL,MySQL,3,1440,1262.9999999999998,0.2744458930899608,590.3696498054475,0.4085603112840467,58292.99999999999,0.1782965890183028,,,,,
mysql_squirrel_r4,SQUIRREL,MySQL,4,60,1037.0,0.2253368100825728,539.7665369649806,0.3735408560311284,57010.99999999999,0.1743754282078888,,,,,
mysql_squirrel_r4,SQUIRREL,MySQL,4,180,1266.9999999999998,0.2753150803998261,592.2438391699092,0.4098573281452659,59138.99999999999,0.1808841881178428,,,,,
mysql_squirrel_r4,SQUIRREL,MySQL,4,300,1322.0,0.2872664059104737,597.8664072632943,0.4137483787289234,59974.99999999998,0.1834412009396104,,,,,
mysql_squirrel_r4,SQUIRREL,MySQL,4,480,1327.9999999999998,0.2885701868752716,597.8664072632943,0.4137483787289234,60103.99999999999,0.1838357639228736,,,,,
mysql_squirrel_r4,SQUIRREL,MySQL,4,600,1327.9999999999998,0.2885701868752716,597.8664072632943,0.4137483787289234,60121.99999999998,0.1838908192228638,,,,,
